time	y
0	0.091687228390947
0.01	0.1106868539294
0.02	0.320290739387695
0.03	0.357307928817748
0.04	0.555105870240285
0.05	0.587713999058952
0.06	0.660999892711059
0.07	0.758931397921744
0.08	0.790311268098513
0.09	0.773951421058587
0.1	0.907276086502085
0.11	0.981413324045319
0.12	1.02278639220895
0.13	1.02110381290858
0.14	1.04278359856206
0.15	0.980011992768676
0.16	1.08640403553454
0.17	0.901971288195642
0.18	0.939694522515241
0.19	0.869768797505955
0.2	0.849662967617474
0.21	0.74067003069059
0.22	0.753036192008632
0.23	0.674660113978551
0.24	0.598452075468277
0.25	0.498377321916549
0.26	0.281951828830345
0.27	0.281620617416176
0.28	0.170001683413027
0.29	0.0494640057906508
