time	y
0	-0.00307340556755662
0.01	0.081485626642569
0.02	0.264457158903081
0.03	0.321420002978696
0.04	0.476815075217663
0.05	0.624209350105275
0.06	0.72600173411274
0.07	0.662198480586859
0.08	0.725085830675299
0.09	0.818856671438403
0.1	0.993812652670155
0.11	0.898841625226963
0.12	0.918229964685457
0.13	0.89870881742408
0.14	1.07331062993716
0.15	0.93202624778013
0.16	0.919665739141232
0.17	1.02595716391953
0.18	0.963278160577941
0.19	0.906020443413714
0.2	0.779346771337874
0.21	0.838760526930774
0.22	0.714900950291532
0.23	0.565063547495172
0.24	0.546906425189127
0.25	0.413949205749585
0.26	0.365516066708071
0.27	0.250434359135527
0.28	0.0743585541201517
0.29	-0.0241303289309144
