time	y
0	0.0343312629498541
0.01	0.14543205055499
0.02	0.25067587748212
0.03	0.401701646455033
0.04	0.537671508011325
0.05	0.49696896918108
0.06	0.669779397280307
0.07	0.742922257581132
0.08	0.879630686981464
0.09	0.828978291139788
0.1	0.824249479959095
0.11	0.889426211787689
0.12	0.926646334149705
0.13	1.01307888847386
0.14	1.03300830149773
0.15	1.00624605264264
0.16	1.03771717992221
0.17	1.03131162266509
0.18	0.880418586412746
0.19	0.818572376614744
0.2	0.940725505431033
0.21	0.848324142429838
0.22	0.639118393319997
0.23	0.601773392794073
0.24	0.618098713075642
0.25	0.546453770692377
0.26	0.416844963811739
0.27	0.187059548004019
0.28	0.1526228408152
0.29	-0.0321177104022354
