time	y
0	-0.0493059826549143
0.01	0.205071415175661
0.02	0.325752515085462
0.03	0.318026330618589
0.04	0.402951151807709
0.05	0.579623353937541
0.06	0.679225112137736
0.07	0.663998135035264
0.08	0.849158931044722
0.09	0.795619817529655
0.1	0.869908802157576
0.11	0.957488956449855
0.12	1.01477812741214
0.13	0.920609477922148
0.14	1.0971212942687
0.15	0.900997556799383
0.16	0.995436247639185
0.17	1.05630952970387
0.18	0.869894961554858
0.19	0.91565014644743
0.2	0.902454753625057
0.21	0.793831760004023
0.22	0.704088469124737
0.23	0.672744473780856
0.24	0.584272114643727
0.25	0.530451128934427
0.26	0.383492476184322
0.27	0.206454297732982
0.28	0.0904158833259478
0.29	-0.00877801035530865
