time	y
0	0.0187882824800909
0.01	0.187676253757416
0.02	0.175304433256809
0.03	0.42495026427175
0.04	0.376665440318092
0.05	0.501054660780256
0.06	0.575485826109887
0.07	0.786709860009479
0.08	0.7748462692237
0.09	0.886881312667243
0.1	0.87946964180314
0.11	0.9041813015084
0.12	0.920679937985556
0.13	1.00896244516206
0.14	1.00681937761355
0.15	0.926594941185147
0.16	0.921691670609465
0.17	0.955973570777865
0.18	0.842340824434835
0.19	0.881680638056556
0.2	0.914313800153173
0.21	0.744369366146485
0.22	0.784272826924326
0.23	0.687483589084238
0.24	0.560861723860626
0.25	0.375859992834656
0.26	0.391522670926927
0.27	0.268940795744258
0.28	0.0403128322968021
0.29	-0.021093101426959
