time	y
0	0.00304885782246594
0.01	0.0779675245928267
0.02	0.0696635793120264
0.03	0.139222553059466
0.04	0.3332496312649
0.05	0.395912201353749
0.06	0.4718723189624
0.07	0.514449709957174
0.08	0.526534512951954
0.09	0.518275475603032
0.1	0.770925630176914
0.11	0.807817336999232
0.12	0.739237795550697
0.13	0.847391053811907
0.14	0.921941920822926
0.15	1.01834258556535
0.16	0.867928180740404
0.17	0.941264613879132
0.18	0.986132249086487
0.19	1.06334218067646
0.2	1.05543363139069
0.21	0.898613303213492
0.22	0.86107998066549
0.23	0.783039853886935
0.24	0.659128808680189
0.25	0.63052232375816
0.26	0.487730029569251
0.27	0.274169850399539
0.28	-0.0581402169487714
