time	y
0	-0.078056420160033
0.01	0.106549063398584
0.02	0.13194672423442
0.03	0.229955371878457
0.04	0.347583689344199
0.05	0.450546789057972
0.06	0.49792409892308
0.07	0.549499218939668
0.08	0.575428377037695
0.09	0.697276687337776
0.1	0.875164174507546
0.11	0.932887807001014
0.12	0.855865930403158
0.13	1.04462439896412
0.14	1.05503774424547
0.15	0.904386762734802
0.16	0.974533409217974
0.17	0.898472024394347
0.18	1.01089502138347
0.19	0.836676083635002
0.2	0.926256573455042
0.21	0.758035021889438
0.22	0.524401611518614
0.23	0.378075907933298
0.24	0.305317684815416
0.25	0.030636959261357
