time	y
0	-0.0356395812210195
0.01	0.277999917987935
0.02	0.479536346005978
0.03	0.599606831683596
0.04	0.637045151558121
0.05	0.804898790739971
0.06	0.838636065458737
0.07	0.980145860154133
0.08	0.963491868054764
0.09	0.972857617711233
0.1	0.96570316610844
0.11	0.982341117005092
0.12	0.90633375610344
0.13	0.932317041917387
0.14	0.823732256723279
0.15	0.840206875073439
0.16	0.740109764338617
0.17	0.525933470650749
0.18	0.505257162038307
0.19	0.485216521645162
0.2	0.298846319700879
0.21	0.156835761751659
0.22	0.169845201462001
0.23	-0.0844194354574973
