time	y
0	-0.0335160650923083
0.01	0.0892953261601163
0.02	0.172449901398829
0.03	0.177346117497597
0.04	0.252233619851966
0.05	0.481653606528961
0.06	0.522835287620543
0.07	0.577600058646838
0.08	0.514692476453297
0.09	0.580291389690453
0.1	0.7519957818809
0.11	0.754891669433682
0.12	0.918864447515155
0.13	0.895757255031809
0.14	0.95006532366253
0.15	0.871872471347294
0.16	0.996449949511565
0.17	1.09195718904066
0.18	1.04377037863736
0.19	1.03279962978141
0.2	0.987750883965952
0.21	0.850332610609712
0.22	0.747075595217977
0.23	0.67405842532995
0.24	0.567618286094845
0.25	0.449955495308047
0.26	0.16124468790673
0.27	-0.0668879452652376
