time	y
0	-0.0323272740379093
0.01	0.275288087498163
0.02	0.405615849756648
0.03	0.511218087290563
0.04	0.586257441113804
0.05	0.867273196335051
0.06	0.947027386512833
0.07	0.899820104003127
0.08	0.879265505177031
0.09	1.00785837165942
0.1	0.924938996758964
0.11	1.0531938725917
0.12	0.878399602467306
0.13	0.988168146121123
0.14	0.846869365541615
0.15	0.864208015064409
0.16	0.816542882127646
0.17	0.783624989872589
0.18	0.676902861533935
0.19	0.613804231770789
0.2	0.451454486655623
0.21	0.360158161243958
0.22	0.194611696050432
0.23	0.0761234070386402
0.24	0.0654180002667434
