time	y
0	-0.0607683882667695
0.01	0.227044183472135
0.02	0.477048452063513
0.03	0.669488107270348
0.04	0.833114487733047
0.05	0.932584633257722
0.06	0.993500685364473
0.07	1.14701029773941
0.08	1.14012043083548
0.09	1.16187848391463
0.1	1.19801248412454
0.11	1.26207272134796
0.12	1.33257855288035
0.13	1.19302202179595
0.14	1.14616510471182
0.15	1.23893158236854
0.16	1.06737061765863
0.17	0.968423530721075
0.18	0.966195272701564
0.19	0.763933745796248
0.2	0.646473673416174
0.21	0.513585709491915
0.22	0.405564175622383
0.23	0.342359098191676
0.24	0.134154576534679
0.25	-0.0516089234929947
