time	y
0	0.00353930164501524
0.01	0.338601714210321
0.02	0.735868046638468
0.03	1.06458537254582
0.04	1.2005733042328
0.05	1.54913946281301
0.06	1.6781984269528
0.07	1.83202986144859
0.08	1.87487660486938
0.09	1.96654815163856
0.1	1.89691475211063
0.11	1.79358832700587
0.12	1.91026049902441
0.13	1.84831036145176
0.14	1.77680938903198
0.15	1.57310802081137
0.16	1.39656912445134
0.17	1.44621201315352
0.18	1.1375993694908
0.19	1.00573445118016
0.2	0.8939452198307
0.21	0.559018053839504
0.22	0.529998262127088
0.23	0.24175729866804
0.24	-0.0866686489618785
