time	y
0	-0.0927057410966048
0.01	0.258946906496188
0.02	0.547694952925106
0.03	0.596913648075345
0.04	0.883285418523393
0.05	0.901069673484039
0.06	1.03662339257638
0.07	1.17798494533609
0.08	1.3183637197565
0.09	1.40262602771966
0.1	1.45163377076689
0.11	1.36752874844905
0.12	1.35448580434838
0.13	1.32958518390646
0.14	1.25561523993915
0.15	1.20675357582033
0.16	1.15969603775471
0.17	1.07772290196609
0.18	1.1024807023649
0.19	0.861080787541232
0.2	0.839964818201932
0.21	0.619888159536294
0.22	0.529172468670453
0.23	0.290362463490283
0.24	0.0888143946575425
0.25	0.0287696573607082
