time	y
0	-0.0363324885469131
0.01	0.320746908857109
0.02	0.478366839373283
0.03	0.805723169231586
0.04	0.873293913101173
0.05	1.17415165074031
0.06	1.21213357200116
0.07	1.1843508087912
0.08	1.2609251821652
0.09	1.36230932876467
0.1	1.33567287229652
0.11	1.24844587527193
0.12	1.30071672705929
0.13	1.16952019803969
0.14	1.09022881592645
0.15	1.05450023127291
0.16	1.03717056480397
0.17	0.883080942820939
0.18	0.836898540573018
0.19	0.648784810623473
0.2	0.597403215694062
0.21	0.332840807077349
0.22	0.242043326591082
0.23	0.174717776497358
0.24	0.0166486386795202
