time	y
0	-0.0730733633205673
0.01	0.247449980338941
0.02	0.465727970634852
0.03	0.691442636486766
0.04	1.0012661262407
0.05	1.2505521198628
0.06	1.33185019436657
0.07	1.54773056685204
0.08	1.71447827626008
0.09	1.79324975631906
0.1	1.81749334746371
0.11	1.89139570214459
0.12	1.90993652669635
0.13	2.03392668038359
0.14	1.89270919308958
0.15	2.0068574417597
0.16	1.91196728271003
0.17	1.84769012940398
0.18	1.77597522774904
0.19	1.71078845010409
0.2	1.50303365119893
0.21	1.36317403831578
0.22	1.01999738353302
0.23	0.798297038605695
0.24	0.666903680287381
0.25	0.281011141824861
0.26	0.00333049367065013
