time	y
0	-0.0589110019586561
0.01	0.0855781664628304
0.02	0.0950503674834667
0.03	0.345606341682693
0.04	0.392101139577305
0.05	0.440586848238596
0.06	0.570459225295734
0.07	0.598900297718009
0.08	0.834539416733916
0.09	0.842671369850627
0.1	1.02362971734131
0.11	1.13800211377024
0.12	1.14548587909927
0.13	1.28815016053196
0.14	1.19885015223967
0.15	1.39172271371403
0.16	1.2971593482166
0.17	1.4341504475855
0.18	1.48622433908189
0.19	1.42582777238515
0.2	1.52001704262534
0.21	1.28129187445969
0.22	1.3427690122446
0.23	1.22142350993822
0.24	1.07597577303302
0.25	0.961069642819824
0.26	0.550108232719487
0.27	0.358139552876634
0.28	-0.0732338111413353
