curveId,Category,time,y
1,PEAK,0,0.23873570956940138
1,PEAK,0.01,0.24843864235242136
1,PEAK,0.02,0.2404375991751888
1,PEAK,0.03,0.2216514707806106
1,PEAK,0.04,0.277381184305813
1,PEAK,0.05,0.23782900933855997
1,PEAK,0.06,0.29149437226932456
1,PEAK,0.07,0.2600575556673728
1,PEAK,0.08,0.30801515081349656
1,PEAK,0.09,0.30585319582497505
1,PEAK,0.1,0.2673237730423196
1,PEAK,0.11,0.30129130686701866
1,PEAK,0.12,0.32910161011369315
1,PEAK,0.13,0.306216074680126
1,PEAK,0.14,0.306367711237183
1,PEAK,0.15,0.30564491325847964
1,PEAK,0.16,0.33535942206794656
1,PEAK,0.17,0.35678676898355643
1,PEAK,0.18,0.3256744895590546
1,PEAK,0.19,0.3591365934443697
1,PEAK,0.2,0.3664550025241454
1,PEAK,0.21,0.4073285103574158
1,PEAK,0.22,0.3633898738775884
1,PEAK,0.23,0.38014881116163096
1,PEAK,0.24,0.40661338580170925
1,PEAK,0.25,0.4035415386800125
1,PEAK,0.26,0.3773622267542035
1,PEAK,0.27,0.43451942095301327
1,PEAK,0.28,0.4238906216665306
1,PEAK,0.29,0.40961307912644584
1,PEAK,0.3,0.4365877941732071
1,PEAK,0.31,0.39329405897321934
1,PEAK,0.32,0.43932037075845837
1,PEAK,0.33,0.42095421952065687
1,PEAK,0.34,0.4711443288534396
1,PEAK,0.35000000000000003,0.4651750683680936
1,PEAK,0.36,0.4315248682236929
1,PEAK,0.37,0.4449326025189985
1,PEAK,0.38,0.4543980308258146
1,PEAK,0.39,0.46387677525315213
1,PEAK,0.4,0.44378744987637864
1,PEAK,0.41000000000000003,0.49228077723402686
1,PEAK,0.42,0.48764039800084014
1,PEAK,0.43,0.50803189402355
1,PEAK,0.44,0.4647625748279854
1,PEAK,0.45,0.4923771087369059
1,PEAK,0.46,0.5178168929803552
1,PEAK,0.47000000000000003,0.4853692448892506
1,PEAK,0.48,0.5073926279985543
1,PEAK,0.49,0.4613024330906013
1,PEAK,0.5,0.48748348673520325
1,PEAK,0.51,0.518237376787046
1,PEAK,0.52,0.48882901205567675
1,PEAK,0.53,0.48953868178727344
1,PEAK,0.54,0.4759588397605101
1,PEAK,0.55,0.494905877253968
1,PEAK,0.56,0.48058024461392396
1,PEAK,0.5700000000000001,0.5012483777173984
1,PEAK,0.58,0.49333642395027544
1,PEAK,0.59,0.4834829478040125
1,PEAK,0.6,0.4650267306547514
1,PEAK,0.61,0.49520685025510913
1,PEAK,0.62,0.4892438628932519
1,PEAK,0.63,0.46262191255776236
1,PEAK,0.64,0.4417829628014037
1,PEAK,0.65,0.48484058056143814
1,PEAK,0.66,0.4328209439581439
1,PEAK,0.67,0.4019371029377431
1,PEAK,0.68,0.4268526332177513
1,PEAK,0.6900000000000001,0.45651643256436686
1,PEAK,0.7000000000000001,0.47792696925726835
1,PEAK,0.71,0.442410760849709
1,PEAK,0.72,0.40668720254859864
1,PEAK,0.73,0.42546641503838534
1,PEAK,0.74,0.42185387449313666
1,PEAK,0.75,0.4263629720833766
1,PEAK,0.76,0.4119515086897002
1,PEAK,0.77,0.3877417195337741
1,PEAK,0.78,0.38633144890322973
1,PEAK,0.79,0.38944559964314346
1,PEAK,0.8,0.37771746706461284
1,PEAK,0.81,0.35944901038479343
1,PEAK,0.8200000000000001,0.3655318836960097
1,PEAK,0.8300000000000001,0.36804118483705234
1,PEAK,0.84,0.3790570820843481
1,PEAK,0.85,0.3191602642994948
1,PEAK,0.86,0.3193461556147946
1,PEAK,0.87,0.2842614983559995
1,PEAK,0.88,0.2950831248452241
1,PEAK,0.9,0.28768517595611154
1,PEAK,0.91,0.2845854852080077
1,PEAK,0.92,0.29487985216554374
1,PEAK,0.93,0.27375523462837187
1,PEAK,0.9400000000000001,0.2414164307682123
1,PEAK,0.9500000000000001,0.26284317115369954
1,PEAK,0.96,0.25379597373597806
1,PEAK,0.97,0.20751783312071004
1,PEAK,0.98,0.2098516624307949
1,PEAK,0.99,0.21106833141380146
1,PEAK,1,0.23277798506343317
1,PEAK,1.01,0.2098493600576391
1,PEAK,1.02,0.20412182644477764
1,PEAK,1.03,0.1832751907796097
1,PEAK,1.04,0.19767612856018404
1,PEAK,1.05,0.1963262216428206
1,PEAK,1.06,0.16433024553903527
1,PEAK,1.07,0.21325985006268353
1,PEAK,1.08,0.17490717124096453
1,PEAK,1.09,0.13569257430800555
1,PEAK,1.1,0.1665054337048653
1,PEAK,1.11,0.14274007647139605
1,PEAK,1.12,0.12909275040087434
1,PEAK,1.1300000000000001,0.11096988305416629
1,PEAK,1.1400000000000001,0.09810750943598386
1,PEAK,1.1500000000000001,0.10396078640560324
1,PEAK,1.16,0.09896376852079009
1,PEAK,1.17,0.10079519355002879
1,PEAK,1.18,0.10993359353001968
1,PEAK,1.19,0.13205509258716142
1,PEAK,1.2,0.10717829392676925
1,PEAK,1.21,0.10398382945718011
1,PEAK,1.22,0.09317747636236867
1,PEAK,1.23,0.11302494797577867
1,PEAK,1.24,0.0941470690245623
1,PEAK,1.25,0.10828166430682154
1,PEAK,1.26,0.05408795258811344
1,PEAK,1.27,0.06804796804412971
1,PEAK,1.28,0.07099231362532045
1,PEAK,1.29,0.049758718360064895
1,PEAK,1.3,0.09106220503715429
1,PEAK,1.31,0.1213508069633484
1,PEAK,1.32,0.07492851724466834
1,PEAK,1.33,0.09869259141377924
1,PEAK,1.34,0.09243413644956862
1,PEAK,1.35,0.12922637339397286
1,PEAK,1.36,0.1397033925065594
1,PEAK,1.37,0.09492971820832015
1,PEAK,1.3800000000000001,0.15147162482216142
1,PEAK,1.3900000000000001,0.1206333476443307
1,PEAK,1.4000000000000001,0.20645694959444272
1,PEAK,1.41,0.17664964376683737
1,PEAK,1.42,0.2039232691151601
1,PEAK,1.43,0.18732342775249322
1,PEAK,1.44,0.18723496733228276
1,PEAK,1.45,0.2102986195256341
1,PEAK,1.46,0.20021708184986917
1,PEAK,1.48,0.22046118183716656
1,PEAK,1.49,0.20909000902475655
1,PEAK,1.5,0.176173691885973
1,PEAK,1.51,0.21777444902761706
1,PEAK,1.52,0.23892324546361265
1,PEAK,1.53,0.20660982780841694
1,PEAK,1.54,0.1919954418275872
1,PEAK,1.55,0.17397576044657256
1,PEAK,1.56,0.1804613328142638
1,PEAK,1.57,0.18880796707579706
1,PEAK,1.58,0.13214058638600423
1,PEAK,1.59,0.14153203912213533
1,PEAK,1.6,0.13004141499968339
1,PEAK,1.61,0.12715044668165018
1,PEAK,1.62,0.08241713826793776
1,PEAK,1.6300000000000001,0.07644729950455426
1,PEAK,1.6400000000000001,0.08641821640730578
1,PEAK,1.6500000000000001,0.025309476565319573
1,PEAK,1.6600000000000001,0.029047425280857304
1,PEAK,1.67,0.03633273806958312
1,PEAK,1.68,0.020508850763303076
1,PEAK,1.69,0.04211333498622829
1,PEAK,1.7,0.03682976797431037
1,PEAK,1.71,0.036492869056828324
1,PEAK,1.72,0.03704921445948249
1,PEAK,1.73,0.02535726357791252
1,PEAK,1.74,0.020097042230725653
1,PEAK,1.75,0.011096700158454383
1,PEAK,1.76,0.01534926875877329
1,PEAK,1.77,0.023191572593052233
1,PEAK,1.78,-0.014915507819972376
1,PEAK,1.79,0.0018959068721185013
1,PEAK,1.8,0.0032356962639871686
1,PEAK,1.81,0.008139483024697802
1,PEAK,1.82,0.028781012816842103
1,PEAK,1.83,0.04225412183369789
1,PEAK,1.84,0.014694440904600918
1,PEAK,1.85,-0.032575060571643
1,PEAK,1.86,-0.016584329902437585
1,PEAK,1.87,0.003852865345106737
1,PEAK,1.8800000000000001,-0.0038076585314697395
1,PEAK,1.8900000000000001,0.016592445861838744
1,PEAK,1.9000000000000001,0.031830935162287355
1,PEAK,1.9100000000000001,0.02915133072865552
1,PEAK,1.92,0.017852144711497334
1,PEAK,1.93,3.1926941697939585e-4
1,PEAK,1.94,0.018329339771008098
1,PEAK,1.95,0.011783047000346355
1,PEAK,1.96,0.013028108813350975
1,PEAK,1.97,-0.015606827038589963
1,PEAK,1.98,-0.0021628177942487115
1,PEAK,1.99,-3.8135507490548665e-4
1,PEAK,2,0.03403825582744639
2,PEAK,0,0.17122191592945663
2,PEAK,0.01,0.17424055034793062
2,PEAK,0.02,0.11837252573318444
2,PEAK,0.03,0.1353958384080822
2,PEAK,0.04,0.20372910281742518
2,PEAK,0.05,0.1716613697978295
2,PEAK,0.06,0.2048760639611358
2,PEAK,0.07,0.19977246569728815
2,PEAK,0.08,0.22772304602086219
2,PEAK,0.09,0.20940455774938588
2,PEAK,0.1,0.22958133722670185
2,PEAK,0.11,0.2432422233601776
2,PEAK,0.12,0.23570109899122021
2,PEAK,0.13,0.20811305423164872
2,PEAK,0.14,0.21656498752264677
2,PEAK,0.15,0.23838027057273733
2,PEAK,0.16,0.287081715344536
2,PEAK,0.17,0.26980804784952495
2,PEAK,0.18,0.27702216744986896
2,PEAK,0.19,0.25565498360865546
2,PEAK,0.2,0.2641841843727829
2,PEAK,0.22,0.3008125467098623
2,PEAK,0.23,0.2823109225521018
2,PEAK,0.24,0.257238174290172
