curveId,Category,time,y
1,EARLY_PEAK,0,0.14890254852821913
1,EARLY_PEAK,0.01,0.1758393850867603
1,EARLY_PEAK,0.02,0.19455238748956813
1,EARLY_PEAK,0.03,0.21414224862809902
1,EARLY_PEAK,0.04,0.19299588849799293
1,EARLY_PEAK,0.05,0.22924026324160765
1,EARLY_PEAK,0.06,0.22536488927374332
1,EARLY_PEAK,0.07,0.23006152490405515
1,EARLY_PEAK,0.08,0.22998227969403795
1,EARLY_PEAK,0.09,0.23517010341832909
1,EARLY_PEAK,0.1,0.25645024573414865
1,EARLY_PEAK,0.11,0.23808394735017835
1,EARLY_PEAK,0.12,0.25428695969684656
1,EARLY_PEAK,0.13,0.2602810922872495
1,EARLY_PEAK,0.14,0.2796506783672159
1,EARLY_PEAK,0.15,0.2926462589616836
1,EARLY_PEAK,0.16,0.24339431604652528
1,EARLY_PEAK,0.17,0.239779591634053
1,EARLY_PEAK,0.18,0.30055501067598145
1,EARLY_PEAK,0.19,0.2958799112315537
1,EARLY_PEAK,0.2,0.30438874802444993
1,EARLY_PEAK,0.21,0.3315762392096141
1,EARLY_PEAK,0.22,0.32790948292184924
1,EARLY_PEAK,0.23,0.31862959889426634
1,EARLY_PEAK,0.24,0.29346435695687095
1,EARLY_PEAK,0.25,0.3368762145972142
1,EARLY_PEAK,0.26,0.3318151993203595
1,EARLY_PEAK,0.27,0.34037888856520554
1,EARLY_PEAK,0.28,0.3684139478810157
1,EARLY_PEAK,0.29,0.33771559179663285
1,EARLY_PEAK,0.3,0.3772676030671497
1,EARLY_PEAK,0.31,0.38206187019578164
1,EARLY_PEAK,0.32,0.33815109357063977
1,EARLY_PEAK,0.33,0.36507266569518465
1,EARLY_PEAK,0.34,0.3296421710958746
1,EARLY_PEAK,0.35000000000000003,0.3848529740142053
1,EARLY_PEAK,0.36,0.3785173836017416
1,EARLY_PEAK,0.37,0.36188532053755795
1,EARLY_PEAK,0.38,0.3723504487554306
1,EARLY_PEAK,0.39,0.3616075131820175
1,EARLY_PEAK,0.4,0.3513349322254793
1,EARLY_PEAK,0.41000000000000003,0.363427152847975
1,EARLY_PEAK,0.42,0.3677237366115588
1,EARLY_PEAK,0.43,0.4200803547685587
1,EARLY_PEAK,0.44,0.38277233228812646
1,EARLY_PEAK,0.45,0.41246811718928417
1,EARLY_PEAK,0.46,0.4245223806844331
1,EARLY_PEAK,0.47000000000000003,0.42931991512835094
1,EARLY_PEAK,0.48,0.3869920179716319
1,EARLY_PEAK,0.49,0.39898082224121323
1,EARLY_PEAK,0.5,0.38950129532509215
1,EARLY_PEAK,0.51,0.4056722389728142
1,EARLY_PEAK,0.52,0.39456182250937194
1,EARLY_PEAK,0.53,0.39620542093151373
1,EARLY_PEAK,0.54,0.4019027506615522
1,EARLY_PEAK,0.55,0.41828611224279566
1,EARLY_PEAK,0.56,0.4371869831320556
1,EARLY_PEAK,0.5700000000000001,0.3919459481813917
1,EARLY_PEAK,0.58,0.3975462998381747
1,EARLY_PEAK,0.59,0.3922930904255666
1,EARLY_PEAK,0.6,0.3905430428421575
1,EARLY_PEAK,0.61,0.36926958811039745
1,EARLY_PEAK,0.62,0.40213922137840663
1,EARLY_PEAK,0.63,0.4236702929661617
1,EARLY_PEAK,0.64,0.4356628316729912
1,EARLY_PEAK,0.65,0.37462758761467024
1,EARLY_PEAK,0.66,0.3720973178170945
1,EARLY_PEAK,0.67,0.34937328149479796
1,EARLY_PEAK,0.68,0.3675518910347039
1,EARLY_PEAK,0.6900000000000001,0.3272652387938264
1,EARLY_PEAK,0.7000000000000001,0.3430055451817325
1,EARLY_PEAK,0.71,0.3518399309466828
1,EARLY_PEAK,0.72,0.339262276377115
1,EARLY_PEAK,0.73,0.35222444980917506
1,EARLY_PEAK,0.74,0.3362889846957728
1,EARLY_PEAK,0.75,0.3178463857463663
1,EARLY_PEAK,0.76,0.31498605908692173
1,EARLY_PEAK,0.77,0.2890287799151148
1,EARLY_PEAK,0.78,0.27205061923266177
1,EARLY_PEAK,0.79,0.3135077385295936
1,EARLY_PEAK,0.8,0.31416317145293265
1,EARLY_PEAK,0.81,0.3441143977800998
1,EARLY_PEAK,0.8200000000000001,0.3135183170081687
1,EARLY_PEAK,0.8300000000000001,0.30231540987188577
1,EARLY_PEAK,0.84,0.2904068336012524
1,EARLY_PEAK,0.85,0.2791816680396603
1,EARLY_PEAK,0.86,0.2675081778074664
1,EARLY_PEAK,0.87,0.274719945388606
1,EARLY_PEAK,0.88,0.2664548511410986
1,EARLY_PEAK,0.89,0.24316753046634873
1,EARLY_PEAK,0.9,0.28571310774380554
1,EARLY_PEAK,0.91,0.22428815967194857
1,EARLY_PEAK,0.92,0.2438837452273376
1,EARLY_PEAK,0.93,0.2536998131531985
1,EARLY_PEAK,0.9400000000000001,0.2283832458503476
1,EARLY_PEAK,0.9500000000000001,0.2326320877905596
1,EARLY_PEAK,0.96,0.16872194169141097
1,EARLY_PEAK,0.97,0.1915058945360649
1,EARLY_PEAK,0.98,0.1941633140859596
1,EARLY_PEAK,0.99,0.17998320940171386
1,EARLY_PEAK,1,0.18237026734132955
1,EARLY_PEAK,1.01,0.18034698958812423
1,EARLY_PEAK,1.02,0.18875385897617142
1,EARLY_PEAK,1.03,0.14986341490123897
1,EARLY_PEAK,1.04,0.15030831669145892
1,EARLY_PEAK,1.05,0.20132423176517636
1,EARLY_PEAK,1.06,0.13588328324571125
1,EARLY_PEAK,1.07,0.15439948771734854
1,EARLY_PEAK,1.08,0.1382785370637393
1,EARLY_PEAK,1.09,0.13817201648651367
1,EARLY_PEAK,1.1,0.14613127044272362
1,EARLY_PEAK,1.11,0.1296039999820884
1,EARLY_PEAK,1.12,0.1083249903878945
1,EARLY_PEAK,1.1300000000000001,0.11858725254753283
1,EARLY_PEAK,1.1400000000000001,0.05655769731021758
1,EARLY_PEAK,1.1500000000000001,0.10754390808185166
1,EARLY_PEAK,1.16,0.06451797889960595
1,EARLY_PEAK,1.17,0.08574967063851323
1,EARLY_PEAK,1.18,0.0684982355762527
1,EARLY_PEAK,1.19,0.04719966972435735
1,EARLY_PEAK,1.2,0.09961793554927156
1,EARLY_PEAK,1.21,0.0966173674360765
1,EARLY_PEAK,1.22,0.09574423055422322
1,EARLY_PEAK,1.23,0.0757713540919392
1,EARLY_PEAK,1.24,0.07431336363465671
1,EARLY_PEAK,1.25,0.060789483358654375
1,EARLY_PEAK,1.26,0.06205024253566432
1,EARLY_PEAK,1.27,0.07829140403471775
1,EARLY_PEAK,1.28,0.04798374955133846
1,EARLY_PEAK,1.29,0.04552955556617091
1,EARLY_PEAK,1.3,0.072355989241458335
1,EARLY_PEAK,1.31,0.04697097406000987
1,EARLY_PEAK,1.32,0.03486531424503875
1,EARLY_PEAK,1.33,0.06033450527489912
1,EARLY_PEAK,1.34,0.020020440139050556
1,EARLY_PEAK,1.35,0.0317486879155013
1,EARLY_PEAK,1.36,0.08102916825583131
1,EARLY_PEAK,1.37,0.0346536447577522
1,EARLY_PEAK,1.3800000000000001,0.03308680196410724
1,EARLY_PEAK,1.3900000000000001,0.08139480472121967
1,EARLY_PEAK,1.4000000000000001,0.0464387006300338
1,EARLY_PEAK,1.41,0.03946646399405339
1,EARLY_PEAK,1.42,0.023652180118347788
1,EARLY_PEAK,1.43,0.009664136307650263
1,EARLY_PEAK,1.44,0.02058570714958001
1,EARLY_PEAK,1.45,0.04321737898930254
1,EARLY_PEAK,1.46,0.04416385274631985
1,EARLY_PEAK,1.47,6.322296135075067e-4
1,EARLY_PEAK,1.48,0.01305074735310547
1,EARLY_PEAK,1.49,8.234266674724995e-4
1,EARLY_PEAK,1.5,0.04568518289046131
1,EARLY_PEAK,1.51,0.0401943855577804
1,EARLY_PEAK,1.52,-0.0017501437833796988
1,EARLY_PEAK,1.53,0.008698111175227279
1,EARLY_PEAK,1.54,-0.02468277202105313
1,EARLY_PEAK,1.55,0.0082005078059090835
1,EARLY_PEAK,1.56,-2.1405412863809842e-4
1,EARLY_PEAK,1.57,0.05154574052312014
1,EARLY_PEAK,1.58,5.283221667349448e-4
1,EARLY_PEAK,1.59,0.018401725698357907
1,EARLY_PEAK,1.6,-0.024816587398602395
1,EARLY_PEAK,1.61,0.021571129129662518
1,EARLY_PEAK,1.62,0.018917976003724152
1,EARLY_PEAK,1.6300000000000001,0.03914796036454902
1,EARLY_PEAK,1.6400000000000001,0.019207490927718104
1,EARLY_PEAK,1.6500000000000001,0.02105360895845347
1,EARLY_PEAK,1.6600000000000001,0.008867566513297648
1,EARLY_PEAK,1.67,-0.0032794806404322363
1,EARLY_PEAK,1.68,0.045311418090507115
1,EARLY_PEAK,1.69,-0.009766962592563969
1,EARLY_PEAK,1.7,0.016368169523204093
1,EARLY_PEAK,1.71,-0.008442885392136956
1,EARLY_PEAK,1.72,0.0032025238504126874
1,EARLY_PEAK,1.73,-0.0017922103538885572
1,EARLY_PEAK,1.74,-0.022273122167772354
1,EARLY_PEAK,1.75,0.011149637500009323
1,EARLY_PEAK,1.76,-0.013614272078966618
1,EARLY_PEAK,1.77,-0.022179811301042525
1,EARLY_PEAK,1.78,-0.02160726201009434
1,EARLY_PEAK,1.79,-0.01511791644448298
1,EARLY_PEAK,1.8,0.03436480860512107
1,EARLY_PEAK,1.81,0.014730369306098005
1,EARLY_PEAK,1.82,0.00956947441146737
1,EARLY_PEAK,1.83,0.03012161503182023
1,EARLY_PEAK,1.84,0.0032909099912140525
1,EARLY_PEAK,1.85,-0.005486966629577007
1,EARLY_PEAK,1.86,-0.0029782934824240806
1,EARLY_PEAK,1.87,0.0162928151871529
1,EARLY_PEAK,1.8800000000000001,-0.01661574789969292
1,EARLY_PEAK,1.8900000000000001,-0.025536058357882575
1,EARLY_PEAK,1.9000000000000001,-0.0033745118962043245
1,EARLY_PEAK,1.9100000000000001,0.018195879057419827
1,EARLY_PEAK,1.92,-0.01499041752941002
1,EARLY_PEAK,1.93,-0.0035263670879153645
1,EARLY_PEAK,1.94,0.015716022752455337
1,EARLY_PEAK,1.95,-0.003893749297606176
1,EARLY_PEAK,1.96,0.027047334060875755
1,EARLY_PEAK,1.97,-0.024578795202159578
1,EARLY_PEAK,1.98,-0.016412412060921602
1,EARLY_PEAK,1.99,-0.003352372557829064
1,EARLY_PEAK,2,-0.0115665846705405
2,EARLY_PEAK,0,0.1983574702714174
2,EARLY_PEAK,0.01,0.2179522573236551
2,EARLY_PEAK,0.02,0.2023823475186334
2,EARLY_PEAK,0.03,0.23038120090554057
2,EARLY_PEAK,0.04,0.2104918219052558
2,EARLY_PEAK,0.05,0.23561894215674542
2,EARLY_PEAK,0.06,0.21794199316057392
2,EARLY_PEAK,0.07,0.22663593382574873
2,EARLY_PEAK,0.08,0.23654248010392756
2,EARLY_PEAK,0.09,0.199318515039865
2,EARLY_PEAK,0.1,0.25714370994994273
2,EARLY_PEAK,0.11,0.2830599593576522
2,EARLY_PEAK,0.12,0.2634412210856031
2,EARLY_PEAK,0.13,0.2654913341929513
2,EARLY_PEAK,0.14,0.2331093663829477
2,EARLY_PEAK,0.15,0.2971008151768258
2,EARLY_PEAK,0.16,0.2788346514198589
2,EARLY_PEAK,0.17,0.2664998519704088
2,EARLY_PEAK,0.18,0.28426766879211685
2,EARLY_PEAK,0.19,0.2990911702240791
2,EARLY_PEAK,0.2,0.29002715795544687
2,EARLY_PEAK,0.21,0.3407261033105831
2,EARLY_PEAK,0.22,0.35218147352314555
2,EARLY_PEAK,0.23,0.31601902743792654
2,EARLY_PEAK,0.24,0.3015513667019282
2,EARLY_PEAK,0.25,0.3312017084544643
2,EARLY_PEAK,0.26,0.3267074323505261
2,EARLY_PEAK,0.27,0.3092053099542286
2,EARLY_PEAK,0.28,0.35359297613951024
2,EARLY_PEAK,0.29,0.3274506605866501
2,EARLY_PEAK,0.3,0.3664071963992884
2,EARLY_PEAK,0.31,0.3463530138657914
2,EARLY_PEAK,0.32,0.35215771947132923
2,EARLY_PEAK,0.33,0.3369128607897781
2,EARLY_PEAK,0.34,0.3731256858771635
2,EARLY_PEAK,0.35000000000000003,0.38876216745689157
2,EARLY_PEAK,0.36,0.3423703752383646
2,EARLY_PEAK,0.37,0.3987993923320607
2,EARLY_PEAK,0.38,0.4004367213280389
2,EARLY_PEAK,0.39,0.4005541105048457
2,EARLY_PEAK,0.4,0.41919874504426724
2,EARLY_PEAK,0.41000000000000003,0.39364754397244117
2,EARLY_PEAK,0.42,0.4067469413548106
2,EARLY_PEAK,0.43,0.36585085464445183
2,EARLY_PEAK,0.44,0.3857958448860538
2,EARLY_PEAK,0.45,0.3822074174780405
2,EARLY_PEAK,0.46,0.4256936214274712
2,EARLY_PEAK,0.47000000000000003,0.4151498884576614
2,EARLY_PEAK,0.48,0.36338960638347223
2,EARLY_PEAK,0.49,0.3846327655561906
2,EARLY_PEAK,0.5,0.40529526576447156
2,EARLY_PEAK,0.51,0.41554122277007083
2,EARLY_PEAK,0.52,0.44929443705577443
2,EARLY_PEAK,0.53,0.40583210720884877
2,EARLY_PEAK,0.54,0.39766825304680203
2,EARLY_PEAK,0.55,0.40149229660382413
2,EARLY_PEAK,0.56,0.37875420435636203
2,EARLY_PEAK,0.5700000000000001,0.3894734261671289
2,EARLY_PEAK,0.58,0.4148797506543844
2,EARLY_PEAK,0.59,0.41628699123832136
2,EARLY_PEAK,0.6,0.37145610412209085
2,EARLY_PEAK,0.61,0.3646642754562071
2,EARLY_PEAK,0.62,0.41958379262590617
2,EARLY_PEAK,0.63,0.3433614731676542
2,EARLY_PEAK,0.64,0.3943541744409608
2,EARLY_PEAK,0.65,0.41853632514759853
2,EARLY_PEAK,0.66,0.39030358784811964
2,EARLY_PEAK,0.67,0.3863314737082395
2,EARLY_PEAK,0.68,0.3662346290440679
2,EARLY_PEAK,0.6900000000000001,0.32518782332742463
2,EARLY_PEAK,0.7000000000000001,0.3691802835994745
2,EARLY_PEAK,0.71,0.3561419284206398
2,EARLY_PEAK,0.72,0.3371989715419822
2,EARLY_PEAK,0.73,0.33413143470740664
2,EARLY_PEAK,0.74,0.35123481580328175
2,EARLY_PEAK,0.75,0.28308095541256045
2,EARLY_PEAK,0.76,0.3125786188901537
2,EARLY_PEAK,0.77,0.31040881623252586
2,EARLY_PEAK,0.78,0.3511244741247408
