curveId,Category,time,y
1,PEAK,0,0.1082867304941915
1,PEAK,0.01,0.0702624953691762
1,PEAK,0.02,0.06670286648365176
1,PEAK,0.03,0.1252906953455888
1,PEAK,0.04,0.08318662301065903
1,PEAK,0.05,0.08853698458531108
1,PEAK,0.06,0.10586231606408306
1,PEAK,0.08,0.11933650644359085
1,PEAK,0.09,0.1258210952593576
1,PEAK,0.1,0.10192656551900574
1,PEAK,0.11,0.07565108537218665
1,PEAK,0.12,0.10821297436873437
1,PEAK,0.13,0.07682247485991328
1,PEAK,0.14,0.13571245922799155
1,PEAK,0.15,0.13974186661034135
1,PEAK,0.16,0.11589987283009016
1,PEAK,0.17,0.11390874151785704
1,PEAK,0.18,0.08072047283469387
1,PEAK,0.19,0.12020912310644852
1,PEAK,0.2,0.11031719316925119
1,PEAK,0.21,0.13216095754033702
1,PEAK,0.22,0.1356672961740624
1,PEAK,0.23,0.14491125189848872
1,PEAK,0.24,0.1635402443769163
1,PEAK,0.25,0.1309685817890951
1,PEAK,0.26,0.16074410981806803
1,PEAK,0.27,0.11350841841417175
1,PEAK,0.28,0.16391493896848813
1,PEAK,0.29,0.12637385373743187
1,PEAK,0.31,0.16564553934993184
1,PEAK,0.32,0.17297621892102436
1,PEAK,0.33,0.14727422852086117
1,PEAK,0.34,0.14999967509860032
1,PEAK,0.35000000000000003,0.16312129283939542
1,PEAK,0.36,0.1208180755754615
1,PEAK,0.37,0.13384948809623676
1,PEAK,0.38,0.1709377526203401
1,PEAK,0.39,0.1443994026635666
1,PEAK,0.4,0.18823557040546945
1,PEAK,0.41000000000000003,0.18254802952127214
1,PEAK,0.42,0.15422492941548083
1,PEAK,0.43,0.162239038253633
1,PEAK,0.44,0.18035649410352808
1,PEAK,0.45,0.16183165665172772
1,PEAK,0.46,0.16765354275014877
1,PEAK,0.47000000000000003,0.16955730846107522
1,PEAK,0.48,0.20309967183865946
1,PEAK,0.49,0.18312421923556907
1,PEAK,0.5,0.1767931289351114
1,PEAK,0.51,0.15611408973817553
1,PEAK,0.52,0.16890115675733636
1,PEAK,0.53,0.20102309010337344
1,PEAK,0.54,0.18978939068996853
1,PEAK,0.55,0.16030778843208685
1,PEAK,0.56,0.21010506464832227
1,PEAK,0.5700000000000001,0.1685223217640213
1,PEAK,0.58,0.15673699726550164
1,PEAK,0.59,0.15614049281752942
1,PEAK,0.6,0.1544811568058486
1,PEAK,0.61,0.17517841922882896
1,PEAK,0.62,0.1579467349650626
1,PEAK,0.63,0.1699520618761168
1,PEAK,0.64,0.155371165214945
1,PEAK,0.65,0.15374663919411338
1,PEAK,0.66,0.1858238857716983
1,PEAK,0.67,0.16423659807525556
1,PEAK,0.68,0.16961696320645503
1,PEAK,0.6900000000000001,0.10437534124864574
1,PEAK,0.7000000000000001,0.11333311204909446
1,PEAK,0.71,0.09725209062135765
1,PEAK,0.72,0.15976720051116677
1,PEAK,0.73,0.16577251158216547
1,PEAK,0.74,0.114022985332459
1,PEAK,0.75,0.13336702828073263
1,PEAK,0.76,0.11028216714459504
1,PEAK,0.77,0.14293844119980717
1,PEAK,0.78,0.11825507241045365
1,PEAK,0.79,0.16981511668707625
1,PEAK,0.8,0.12946464409589506
1,PEAK,0.81,0.1428288581267899
1,PEAK,0.8200000000000001,0.12793978031593134
1,PEAK,0.8300000000000001,0.1633628267766455
1,PEAK,0.84,0.12879166271328338
1,PEAK,0.85,0.11015537350869484
1,PEAK,0.86,0.14195227569200894
1,PEAK,0.87,0.09307246447893819
1,PEAK,0.88,0.11861459371718802
1,PEAK,0.89,0.11660391710864672
1,PEAK,0.9,0.1096890214231174
1,PEAK,0.91,0.09822664700923492
1,PEAK,0.92,0.08870319983874353
1,PEAK,0.93,0.08759071156409336
1,PEAK,0.9400000000000001,0.04352131584318636
1,PEAK,0.9500000000000001,0.0966304320580206
1,PEAK,0.96,0.07235271473020519
1,PEAK,0.97,0.07204923935932687
1,PEAK,0.98,0.07420824646214938
1,PEAK,0.99,0.04114268371686678
1,PEAK,1,0.06142459798665031
1,PEAK,1.01,0.06205303582325044
