curveId,Category,time,y1,y2
1,HIGH_PEAK,0,-0.1790157684962796,0.09770632298922947
1,HIGH_PEAK,0.01,-0.23202556117155865,0.1043066057720918
1,HIGH_PEAK,0.02,-0.18425911717691223,0.12449314178198442
1,HIGH_PEAK,0.03,-0.2029776309678147,0.08887295395430722
1,HIGH_PEAK,0.04,-0.20014394969057425,0.1780000340303743
1,HIGH_PEAK,0.05,-0.22104131890541537,0.1326727510977957
1,HIGH_PEAK,0.06,-0.18673339383523743,0.11176475779570438
1,HIGH_PEAK,0.07,-0.23617622472970132,0.13607463837823447
1,HIGH_PEAK,0.08,-0.20858655743563057,0.13002362714253654
1,HIGH_PEAK,0.09,-0.21430621176795003,0.12682996100053237
1,HIGH_PEAK,0.1,-0.21348840611381187,0.16301241808606312
1,HIGH_PEAK,0.11,-0.22518339713275215,0.12636296084842505
1,HIGH_PEAK,0.12,-0.25478993236959474,0.14892177816268637
1,HIGH_PEAK,0.13,-0.24612230528088824,0.1908449756950912
1,HIGH_PEAK,0.14,-0.25536591794375607,0.11741575288740054
1,HIGH_PEAK,0.15,-0.268506547350937,0.12093382873045937
1,HIGH_PEAK,0.16,-0.251362609105302,0.19589706853278105
1,HIGH_PEAK,0.17,-0.2903142685919375,0.1244713414389568
1,HIGH_PEAK,0.18,-0.316292155486539,0.17332102864000662
1,HIGH_PEAK,0.19,-0.28808986167967016,0.11607369548597532
1,HIGH_PEAK,0.2,-0.2705974630375765,0.1694789155395546
1,HIGH_PEAK,0.21,-0.33548194758372524,0.2016561355245462
1,HIGH_PEAK,0.22,-0.28316544705386915,0.19369284322234132
1,HIGH_PEAK,0.23,-0.30544838536306523,0.13232727902934524
1,HIGH_PEAK,0.24,-0.2887979355433708,0.19041096680553216
1,HIGH_PEAK,0.25,-0.32386367493727075,0.1844321906332243
1,HIGH_PEAK,0.26,-0.32862418850271535,0.1272739547771768
1,HIGH_PEAK,0.27,-0.34367317502352196,0.2050204403472883
1,HIGH_PEAK,0.28,-0.3074402391973798,0.1786129120187319
1,HIGH_PEAK,0.29,-0.3212414983471895,0.199670515012106
1,HIGH_PEAK,0.3,-0.3658198614592816,0.22937969585301257
1,HIGH_PEAK,0.31,-0.33674971670866294,0.17100118376324985
1,HIGH_PEAK,0.32,-0.3581179146999026,0.20836993327306316
1,HIGH_PEAK,0.33,-0.34109632158344666,0.20628990883689857
1,HIGH_PEAK,0.34,-0.34109348125493927,0.21510310317483952
1,HIGH_PEAK,0.35000000000000003,-0.36422335427258445,0.1718795127937957
1,HIGH_PEAK,0.36,-0.3803987642578716,0.20063297894455168
1,HIGH_PEAK,0.37,-0.3566490853702724,0.21250234247917493
1,HIGH_PEAK,0.38,-0.350721825959442,0.21231571666738897
1,HIGH_PEAK,0.39,-0.3787442335868027,0.2009175404043997
1,HIGH_PEAK,0.4,-0.41095241349962175,0.22665896941163552
1,HIGH_PEAK,0.41,-0.3703098951582727,0.2108060876829905
1,HIGH_PEAK,0.42,-0.41598584887396817,0.22987654693822832
1,HIGH_PEAK,0.43,-0.3805317175592573,0.2244766201364232
1,HIGH_PEAK,0.44,-0.372949080156351,0.21572026033970623
1,HIGH_PEAK,0.45,-0.37994758061157263,0.24243704178559183
1,HIGH_PEAK,0.46,-0.392662009261369,0.2442133280647186
1,HIGH_PEAK,0.47,-0.3508687546810674,0.23035804172250915
1,HIGH_PEAK,0.48,-0.3273524340154258,0.21961571488517456
1,HIGH_PEAK,0.49,-0.37923660158224853,0.2094405876975991
1,HIGH_PEAK,0.5,-0.3674628681932761,0.2126041480815224
1,HIGH_PEAK,0.51,-0.3572262181785692,0.20052833699664097
1,HIGH_PEAK,0.52,-0.3705024945276067,0.20950578910852857
1,HIGH_PEAK,0.53,-0.3855815968645464,0.20630178163017412
1,HIGH_PEAK,0.54,-0.4026011234199609,0.22579580715442757
1,HIGH_PEAK,0.55,-0.4192668903031178,0.2151045791221421
1,HIGH_PEAK,0.56,-0.35252348073854556,0.2442213136665339
1,HIGH_PEAK,0.5700000000000001,-0.34521869559736373,0.210760483287304
1,HIGH_PEAK,0.58,-0.3770039109732107,0.19167800401440377
1,HIGH_PEAK,0.59,-0.3768426974507386,0.25741973126036916
1,HIGH_PEAK,0.6,-0.3785817857762893,0.1823873939786144
1,HIGH_PEAK,0.61,-0.35072669902872816,0.21672125782421553
1,HIGH_PEAK,0.62,-0.3290235170230673,0.2095052613572081
1,HIGH_PEAK,0.63,-0.35835671088066856,0.24032343017595775
1,HIGH_PEAK,0.64,-0.35212954003574304,0.2440042741681699
1,HIGH_PEAK,0.65,-0.3607215034348958,0.21060159022810787
1,HIGH_PEAK,0.66,-0.3445573230602823,0.2133349092946928
1,HIGH_PEAK,0.67,-0.373419930665645,0.2263907393211619
1,HIGH_PEAK,0.68,-0.34900512770896513,0.17939827378787038
1,HIGH_PEAK,0.6900000000000001,-0.3336161841287722,0.20250338577232013
1,HIGH_PEAK,0.7000000000000001,-0.3491974242470666,0.20697886145109884
1,HIGH_PEAK,0.71,-0.28490299490894433,0.15037386636166825
1,HIGH_PEAK,0.72,-0.34674082558495944,0.20700559039079175
1,HIGH_PEAK,0.73,-0.3385834835924672,0.18402064687669295
1,HIGH_PEAK,0.74,-0.30443667905698346,0.206459080138848
1,HIGH_PEAK,0.75,-0.3549000676815628,0.18706030982300417
1,HIGH_PEAK,0.76,-0.3725399450003379,0.22248963369088257
