curveId,Category,time,y1,y2
1,DEEP_y1_TROUGH,0,-0.01122146229806816,-0.04432691781967856
1,DEEP_y1_TROUGH,0.0588235294117647,0.00927105564862478,0.01296919994104576
1,DEEP_y1_TROUGH,0.1176470588235294,-0.0734528827232917,-0.00496842903581533
1,DEEP_y1_TROUGH,0.1764705882352941,-0.05110173839403178,0.00808868019867419
1,DEEP_y1_TROUGH,0.2352941176470588,-0.06864270363672367,0.02039908015756925
1,DEEP_y1_TROUGH,0.29411764705882354,-0.05889768776698084,-0.00151660696991767
1,DEEP_y1_TROUGH,0.3529411764705882,-0.09763597171535723,0.02500886507170141
1,DEEP_y1_TROUGH,0.4117647058823529,-0.1238919006462234,0.03176365135505978
1,DEEP_y1_TROUGH,0.4705882352941176,-0.1511819494524951,0.04860300346363065
1,DEEP_y1_TROUGH,0.5294117647058824,-0.1961468883469431,0.03072265822409207
1,DEEP_y1_TROUGH,0.5882352941176471,-0.233583456558834,0.04064322632099725
1,DEEP_y1_TROUGH,0.6470588235294118,-0.2522798126476739,0.05315708898742907
1,DEEP_y1_TROUGH,0.7058823529411764,-0.28563401789148496,0.0788160693513552
1,DEEP_y1_TROUGH,0.7647058823529411,-0.3200833240552443,0.1050497797721282
1,DEEP_y1_TROUGH,0.8235294117647058,-0.3538958189482201,0.10518201184981518
1,DEEP_y1_TROUGH,0.8823529411764706,-0.3598678586388571,0.17155927583307581
1,DEEP_y1_TROUGH,0.9411764705882352,-0.4414521436602586,0.19230289558164296
1,DEEP_y1_TROUGH,1,-0.3613148509639851,0.2632699395625583
1,DEEP_y1_TROUGH,1.0588235294117647,-0.4016688616313143,0.2843210041612416
1,DEEP_y1_TROUGH,1.1176470588235294,-0.3860204113443008,0.28111190156388627
1,DEEP_y1_TROUGH,1.1764705882352942,-0.3704981562430114,0.310177310678452
1,DEEP_y1_TROUGH,1.2352941176470589,-0.3524120632174246,0.3649926871192423
1,DEEP_y1_TROUGH,1.2941176470588236,-0.3097884536867239,0.3795674746071402
1,DEEP_y1_TROUGH,1.3529411764705883,-0.2304984065346549,0.3993890401064889
1,DEEP_y1_TROUGH,1.4117647058823528,-0.23784248136940983,0.3868416095831601
1,DEEP_y1_TROUGH,1.4705882352941175,-0.1947135233304139,0.3967121717038988
1,DEEP_y1_TROUGH,1.5294117647058822,-0.15651400227817094,0.37178994204465304
1,DEEP_y1_TROUGH,1.588235294117647,-0.10033298146037305,0.37189258041520834
