time	y
0	1.56281907814555
0.01	1.82803730397362
0.02	1.99414973586474
0.03	2.1822229902945
0.04	2.52015991851664
0.05	2.58885531987541
0.06	2.71244899620271
0.07	2.7359536536442
0.08	2.901731990414
0.09	2.85559064680556
0.1	3.01459007416813
0.11	2.90722571127117
0.12	3.0328670022074
0.13	3.01450035171429
0.14	2.84765233411107
0.15	2.77669093221742
0.16	2.74276404626637
0.17	2.63537812711217
0.18	2.37637764953985
0.19	2.19609045197587
0.2	2.16873872882363
0.21	1.82845117320183
0.22	1.72173953624442
