time	y
0	0.333100014971569
0.01	0.48290176014804
0.02	0.728102634257326
0.03	0.921637379552703
0.04	1.09400843555729
0.05	1.39010397936606
0.06	1.45370819075033
0.07	1.55437537772038
0.08	1.64112496172699
0.09	1.84928220709553
0.1	1.77006692035745
0.11	1.97364530009606
0.12	1.8120506928768
0.13	1.89959319611468
0.14	1.89282365168134
0.15	1.84727041496662
0.16	1.76104701153624
0.17	1.57989241853744
0.18	1.60485472385772
0.19	1.39814486098864
0.2	1.10160613066206
0.21	0.921273033169564
0.22	0.784021074619765
0.23	0.546500263692966
0.24	0.248074739519507
