time	y
0	1.66295254002325
0.01	1.88365212466867
0.02	2.04897682195795
0.03	2.13184090248209
0.04	2.32854021999187
0.05	2.54624247833188
0.06	2.4961479992007
0.07	2.79713179551763
0.08	2.79709226008106
0.09	2.97355680431273
0.1	2.94791130509361
0.11	2.90334260753256
0.12	2.95758893996743
0.13	3.10705844841265
0.14	3.08469215612859
0.15	3.11363116397822
0.16	3.12469787815852
0.17	2.97045149934378
0.18	2.94469991053588
0.19	2.88681241048533
0.2	2.87052261627811
0.21	2.70573959964095
0.22	2.56440800259422
0.23	2.48739525771733
0.24	2.33682829558051
0.25	2.25885033077461
0.26	2.10458875051034
0.27	1.72834657158071
0.28	1.67579103829339
