time	y
0	1.68726461813785
0.01	1.98472836052469
0.02	2.13763576849726
0.03	2.44013843598659
0.04	2.66486894529209
0.05	2.85468492687149
0.06	3.06334626579192
0.07	3.2542863338636
0.08	3.30726835357232
0.09	3.379934332025
0.1	3.53503410874918
0.11	3.57889214307781
0.12	3.42043716059998
0.13	3.48898368227076
0.14	3.50155382904276
0.15	3.36828268782119
0.16	3.20914725118524
0.17	3.09252603127712
0.18	3.08475174291525
0.19	2.82888839079468
0.2	2.76161060346187
0.21	2.38016871718573
0.22	2.30983386096907
0.23	2.04224516667827
0.24	1.57868755036034
