time	y
0	0.493387900758535
0.01	0.701389399229325
0.02	0.805241421179842
0.03	1.0124773497467
0.04	1.2432128175403
0.05	1.30413310312532
0.06	1.30620453796695
0.07	1.42079190854106
0.08	1.55940781640952
0.09	1.58829938398114
0.1	1.64292886256151
0.11	1.59339525874384
0.12	1.74734023686178
0.13	1.68852005846709
0.14	1.6687144935727
0.15	1.52958957208453
0.16	1.49868981135201
0.17	1.37250676696534
0.18	1.36924701001361
0.19	1.19056282367175
0.2	1.09592229614566
0.21	0.771592771017921
0.22	0.740492024703659
0.23	0.395462260069326
