time	y
0	1.10643369755708
0.01	1.37945915088013
0.02	1.61316891938496
0.03	1.95820210591234
0.04	2.08539737111598
0.05	2.25997352591925
0.06	2.32303640033965
0.07	2.61707549267205
0.08	2.64641564129586
0.09	2.75788429725763
0.1	2.8836341411444
0.11	2.86954523369224
0.12	2.90116545917543
0.13	2.94759296492477
0.14	3.05042780064645
0.15	3.00147227318625
0.16	3.02606562671056
0.17	2.93281250322314
0.18	2.84010959074386
0.19	2.74535872355202
0.2	2.67486777540145
0.21	2.64041594271282
0.22	2.58603913667368
0.23	2.37855869142253
0.24	2.21249747733795
0.25	2.12973653173714
0.26	1.91699238495246
0.27	1.56815877838108
0.28	1.3729713837146
0.29	1.2291987313889
