"time" "y"
0 0.0719013165682554
0.0108646915073812 0.237044424485788
0.0217293830147624 0.200639828374237
0.0325940745221436 0.41688272343725
0.0434587660295248 0.558592095861584
0.054323457536906 0.721214214861393
0.0651881490442872 0.679952598028257
0.0760528405516684 0.717582907689363
0.0869175320590496 0.847723035569862
0.0977822235664308 0.902729823485389
0.108646915073812 1.04649206119589
0.119511606581193 0.966133369071782
0.130376298088574 1.0418002129361
0.141240989595956 1.07287327626869
0.152105681103337 0.898696367008984
0.162970372610718 1.01044819996692
0.173835064118099 0.963131086992472
0.18469975562548 0.839152272520214
0.195564447132862 0.873168982447684
0.206429138640243 0.63808704748787
0.217293830147624 0.5742967976816
0.228158521655005 0.47562168420516
0.239023213162386 0.40989726396054
0.249887904669768 0.291881218073517
0.260752596177149 0.176687668791413
0.27161728768453 -0.0341822457499802
