"time" "y"
0 0.0259144491050392
0.0135971166056255 0.263936570435762
0.0271942332112511 0.343597823046148
0.0407913498168766 0.442402419997379
0.0543884664225022 0.693663946734741
0.0679855830281277 0.674485068861395
0.0815826996337532 0.938642007587478
0.0951798162393788 0.89596772365272
0.108776932845004 0.942748249592259
0.12237404945063 0.90808254327625
0.135971166056255 1.01005442235619
0.149568282661881 0.95602283231914
0.163165399267506 0.886432474981994
0.176762515873132 0.872012390512973
0.190359632478758 0.780980202006176
0.203956749084383 0.778231804957613
0.217553865690009 0.7154133222159
0.231150982295634 0.56705943023786
0.24474809890126 0.416992857344449
0.258345215506885 0.258959568068385
0.271942332112511 0.034807030018419
