"time" "y"
0 -0.0948926887474954
0.00595461909667914 0.0809868997581303
0.0119092381933583 0.329495131117851
0.0178638572900374 0.49586484628506
0.0238184763867166 0.498706406105682
0.0297730954833957 0.607551702726632
0.0357277145800749 0.694670430096239
0.041682333676754 0.883023543584719
0.0476369527734332 0.890105696543679
0.0535915718701123 0.896888094161078
0.0595461909667914 0.914183050338179
0.0655008100634706 0.885699523784593
0.0714554291601497 0.959972483321652
0.0774100482568289 0.902390171849728
0.083364667353508 0.981123339230567
0.0893192864501872 0.960402077753097
0.0952739055468663 1.01384154446274
0.101228524643545 0.833306859815121
0.107183143740225 0.871731565169618
0.113137762836904 0.70652977222614
0.119092381933583 0.59492858979851
0.125047001030262 0.471490775311738
0.131001620126941 0.396785882960632
0.13695623922362 0.200062899557501
0.142910858320299 0.207861418711394
0.148865477416979 -0.0930136042181403
