"time" "y"
0 -0.0227577220648527
0.00892584704874878 0.269595159878877
0.0178516940974976 0.416086577322365
0.0267775411462463 0.568381510347451
0.0357033881949951 0.656816178911235
0.0446292352437439 0.781054245085987
0.0535550822924927 0.72744966354452
0.0624809293412415 0.855737460823345
0.0714067763899902 0.92309292070837
0.080332623438739 0.909223965194446
0.0892584704874878 1.00081777212033
0.0981843175362366 1.0849710481707
0.107110164584985 0.920939402727503
0.116036011633734 1.05110015940144
0.124961858682483 0.938016464005124
0.133887705731232 0.951150101655709
0.14281355277998 0.87404184048295
0.151739399828729 0.75424376475771
0.160665246877478 0.519814083470832
0.169591093926227 0.438435895972277
0.178516940974976 0.347683000123159
0.187442788023724 0.141639073016045
0.196368635072473 0.0578879138454795
