"time" "y"
0 -0.0566428313497454
0.00610942031780247 0.0357967365821591
0.0122188406356049 0.189610254271377
0.0183282609534074 0.360144810861377
0.0244376812712099 0.563591897417708
0.0305471015890123 0.480275647891586
0.0366565219068148 0.653393749532641
0.0427659422246173 0.669265843364748
0.0488753625424197 0.766025066129724
0.0549847828602222 0.936969276456944
0.0610942031780247 0.812928126931498
0.0672036234958271 0.896183111293543
0.0733130438136296 1.0567451222174
0.0794224641314321 0.982210777994073
0.0855318844492345 1.03486272190447
0.091641304767037 0.969968028699339
0.0977507250848395 0.929702873356468
0.103860145402642 1.06222557680012
0.109969565720444 0.895710958827588
0.116078986038247 0.832265677389065
0.122188406356049 0.878747098599411
0.128297826673852 0.84130766767622
0.134407246991654 0.691657075980085
0.140516667309457 0.690523065918476
0.146626087627259 0.669569846978311
0.152735507945062 0.558714382420211
0.158844928262864 0.28549830663803
0.164954348580667 0.230932306517336
0.171063768898469 0.0487507727285609
0.177173189216271 0.00729460292495787
