"time" "y"
0 -0.0852633676491678
0.00764048751884081 0.266757361786363
0.0152809750376816 0.386189614586563
0.0229214625565224 0.49308132189172
0.0305619500753633 0.639685836738776
0.0382024375942041 0.753689649153101
0.0458429251130449 0.750411560528427
0.0534834126318857 0.87186602260879
0.0611239001507265 0.882289254807767
0.0687643876695673 1.04960238212943
0.0764048751884081 0.992135191967803
0.084045362707249 0.974453478632495
0.0916858502260898 0.98382862618016
0.0993263377449306 1.04672323820404
0.106966825263771 0.919742468467813
0.114607312782612 0.961475638625759
0.122247800301453 0.881887667488753
0.129888287820294 0.693142819089415
0.137528775339135 0.496104583402034
0.145169262857975 0.376955231370728
0.152809750376816 0.351299407264248
0.160450237895657 0.101541279358713
0.168090725414498 0.064621001528576
