"time" "y"
0 -0.0267982477787882
0.00755907414508259 0.237811844944954
0.0151181482901652 0.405939757535234
0.0226772224352478 0.563036988386884
0.0302362965803303 0.675370627045631
0.0377953707254129 0.795833960175514
0.0453544448704955 0.865883064605296
0.0529135190155781 0.978019534833729
0.0604725931606607 0.934858126789331
0.0680316673057433 0.974006887441501
0.0755907414508259 0.990587438130751
0.0831498155959084 0.891297249924392
0.090708889740991 0.934786939378828
0.0982679638860736 0.972185059674084
0.105827038031156 0.905732645243406
0.113386112176239 0.69605826633051
0.120945186321321 0.711046655392274
0.128504260466404 0.585915939221159
0.136063334611487 0.376667677881196
0.143622408756569 0.201853240570054
0.151181482901652 0.0128476933110505
