time	y	z
0	-0.0753591702319682	0.0975276958663017
0.01	0.139272782354965	-0.160874370119806
0.02	0.392049178935122	-0.412237235185845
0.03	0.522116410158924	-0.753086562655517
0.04	0.750782709894702	-0.895339615053187
0.05	1.02915369997208	-0.951624209743265
0.06	1.00539472912205	-1.23337192997569
0.07	1.21938064690621	-1.31461582873696
0.08	1.28898521638475	-1.48924368640097
0.09	1.35410747277492	-1.55784328192531
0.1	1.32572578190593	-1.45718667291027
0.11	1.31374697558058	-1.57521220029545
0.12	1.32093390719965	-1.51959251915105
0.13	1.48761656189745	-1.66297248497819
0.14	1.30992209193064	-1.50309491909963
0.15	1.2935650032101	-1.48424387573323
0.16	1.30239542382769	-1.45177593875366
0.17	1.18706608988286	-1.3290608933729
0.18	1.01814210744342	-1.242572111974
0.19	0.890997922545648	-0.98411818354604
0.2	0.756521545909345	-0.944492194258297
0.21	0.54353517567215	-0.678382108281949
0.22	0.383693768864032	-0.486566049586205
0.23	0.237537322667776	-0.260139156000029
0.24	-0.0537804604507983	0.0665835215710104
