time	y	z
0	-0.0205989015288651	-0.0719152891542763
0.01	0.224985258239321	-0.281233747187071
0.02	0.55938820081763	-0.431023203860968
0.03	0.931704858546145	-0.68565676335711
0.04	0.980977109894156	-0.855043982807547
0.05	1.25533776229713	-1.01381295809988
0.06	1.48933020777069	-1.14951796955429
0.07	1.55005817329045	-1.1966171751963
0.08	1.53770971421152	-1.2736631559208
0.09	1.65278370641638	-1.26949216707144
0.1	1.63999665477313	-1.32410000497475
0.11	1.70447201589588	-1.3304715617327
0.12	1.66546654316597	-1.34723951248452
0.13	1.60655856499914	-1.30570451531094
0.14	1.32801688577048	-1.19250925472006
0.15	1.14916057570372	-1.05241463978309
0.16	0.987496960377321	-0.795538688777015
0.17	0.874023884390481	-0.697332906839438
0.18	0.53497430912219	-0.522610954474658
0.19	0.404556102170609	-0.174964624946006
0.2	0.0394434289541096	-0.0613094052299857
