time	y	z
0	0.0743548872414976	-0.00571262231096625
0.01	0.323203027621651	-0.227200626276429
0.02	0.55636595667946	-0.485142532188251
0.03	0.910552379728428	-0.631258911750641
0.04	1.12858792297793	-0.718836895231888
0.05	1.26637499798385	-0.844775695435686
0.06	1.51224091414229	-0.974116716393251
0.07	1.66333127705277	-1.17987157188149
0.08	1.69475382066716	-1.22921980672924
0.09	1.7199267430364	-1.188952763601
0.1	1.83866830210142	-1.25095452337617
0.11	1.74170551731192	-1.19329673300588
0.12	1.65224300284338	-1.12817317278942
0.13	1.74081422731665	-1.18916294553725
0.14	1.51511005627819	-1.15326869536916
0.15	1.4316234340226	-1.06999004837031
0.16	1.30042239711916	-0.906006646610779
0.17	1.00434842935083	-0.79839259925744
0.18	0.885341855703986	-0.550183648447867
0.19	0.546290429343011	-0.411234997549831
0.2	0.358869804628932	-0.279893625641237
0.21	-0.0442908620927483	0.0656710364855826
