time	y	z
0	0.0642052916809916	-0.0622279278002679
0.01	0.112966708755666	-0.295763676509962
0.02	0.381499931709189	-0.59277565315144
0.03	0.488161014258995	-0.893838602906649
0.04	0.551062995699342	-1.17285287321144
0.05	0.619042620653487	-1.28918609665231
0.06	0.820628127069626	-1.49588724419867
0.07	0.762582055986674	-1.63501179007222
0.08	0.854483444581076	-1.72553993942514
0.09	0.893628134753463	-1.96224372984176
0.1	1.01461876195077	-1.88365660188033
0.11	0.927636671125438	-1.96918287373382
0.12	1.02749738298684	-1.92047232406448
0.13	0.981031629509893	-1.96116181001312
0.14	0.880510249629525	-1.90323567172778
0.15	0.993698736710741	-1.79229842703156
0.16	0.908568287170307	-1.59078965953891
0.17	0.829406588231627	-1.49761868196932
0.18	0.65353180531805	-1.37144799460182
0.19	0.598774425025206	-1.04684479089052
0.2	0.365512875007599	-0.983210540932228
0.21	0.377732877600287	-0.611708806117641
0.22	0.232172969738567	-0.362503030606315
0.23	-0.0393443498294801	-0.00568383596837521
