time	y	z
0	-0.0888511664699763	0.0258700686506927
0.01	0.374123904751614	-0.210056496215984
0.02	0.662207709494978	-0.516229501701891
0.03	0.892841391507536	-0.674720420697704
0.04	1.11961767081171	-0.928076518038288
0.05	1.20625773617066	-1.12362935878336
0.06	1.36644866176881	-1.18788590718992
0.07	1.54366128659807	-1.34680910549127
0.08	1.5896802052483	-1.32965691118501
0.09	1.70473456572741	-1.32143601709045
0.1	1.63526491187513	-1.43479035589844
0.11	1.54514507678337	-1.28237534346059
0.12	1.56319239554927	-1.32287474494427
0.13	1.57009977382608	-1.32912885324098
0.14	1.42154806949198	-1.17381128998473
0.15	1.24373450749554	-0.982983829919249
0.16	1.11203439276665	-0.840772165022791
0.17	0.794156773258001	-0.6796338254679
0.18	0.560940974447877	-0.522513749040664
0.19	0.393661873219535	-0.207396661853418
0.2	0.0253034670371562	-0.0895651056431234
