time	y	z
0	-0.0736350859049708	-0.0046168512199074
0.01	0.370187056183349	-0.352135366576258
0.02	0.473817840507254	-0.565375547586009
0.03	0.670082155659329	-0.816946314109955
0.04	1.03501511704177	-0.975049169817939
0.05	1.17869317865698	-1.21631796077127
0.06	1.30785942095332	-1.24986398493871
0.07	1.43858177680289	-1.47468589807162
0.08	1.3873426845856	-1.50507757436484
0.09	1.52312663689023	-1.53406956210034
0.1	1.46548339948058	-1.59017720534466
0.11	1.52956712066894	-1.40642690533074
0.12	1.37819704414345	-1.41511606477201
0.13	1.44209988391725	-1.2972591893957
0.14	1.19402246646583	-1.32967059974559
0.15	1.19242908911547	-1.09586919891881
0.16	1.01685739363544	-0.998733027083799
0.17	0.694367276688572	-0.846322679726873
0.18	0.477423003092409	-0.625319915926084
0.19	0.23485802177107	-0.353836459203158
0.2	-0.0953818839974701	-0.0630848267581314
