time	y	z
0	0.0264622943010181	-0.0776644834317267
0.01	0.205950094057171	-0.290418036278261
0.02	0.289980262196718	-0.455427365149466
0.03	0.509783564813017	-0.80943907120037
0.04	0.572655541741536	-1.01471043994023
0.05	0.558746431639646	-1.14005014734552
0.06	0.817502039088392	-1.30699518688441
0.07	0.780425797542557	-1.51506257471628
0.08	0.879838736670814	-1.55513575429914
0.09	0.927140630493701	-1.65036471322255
0.1	1.05259098029334	-1.67186919553776
0.11	1.10269718052325	-1.90897203202797
0.12	1.15182413773288	-1.96945651222629
0.13	1.05168339170668	-1.83887183315273
0.14	1.02237142291851	-1.86374232568778
0.15	1.16871146856028	-1.85393678977306
0.16	1.0700874414542	-1.8194478461766
0.17	1.08248330939998	-1.8110192063122
0.18	0.995786922011639	-1.79301322629314
0.19	0.93840992808418	-1.59949165549205
0.2	0.876176874561958	-1.55175212262084
0.21	0.715274069085717	-1.50404919683933
0.22	0.662111038504625	-1.30952053649769
0.23	0.5754497604093	-1.05107466151216
0.24	0.504136324546547	-0.913568949106397
0.25	0.414995765059769	-0.785937207543805
0.26	0.284076633448808	-0.505108929756193
0.27	0.23282385803379	-0.272461606372072
0.28	0.071527517773211	-0.0549684369470924
