time	y	z
0	0.0876376449130476	-0.0419805170036852
0.01	0.288971185561759	-0.225409386708227
0.02	0.47964789981607	-0.476290287487807
0.03	0.682134584591958	-0.827758935959534
0.04	0.802255615880202	-0.965132058036843
0.05	0.995985957314146	-1.04743922934331
0.06	1.04731193985746	-1.22046535352257
0.07	1.272959289377	-1.34218884247825
0.08	1.33999147987599	-1.51859978279935
0.09	1.24962389346103	-1.60594227306724
0.1	1.36551830354182	-1.48521330935312
0.11	1.44523833604637	-1.66305496155739
0.12	1.34309683568883	-1.64372832689889
0.13	1.27572831232136	-1.54520726577741
0.14	1.30243354558836	-1.56651210973219
0.15	1.30670776697481	-1.53766323957497
0.16	1.21664946680274	-1.3804815930082
0.17	1.12086618863933	-1.23952051049111
0.18	0.96503681236401	-1.03249561422899
0.19	0.721552782980215	-1.00010822657249
0.2	0.645142248015154	-0.818083688877048
0.21	0.482042261749763	-0.575184877906594
0.22	0.315157649124531	-0.287013646383596
0.23	0.0444366079289466	0.0859648304060102
