time	y	z
0	0.0901021638885141	-0.0243947987444699
0.01	0.302440661160163	-0.16386107158238
0.02	0.659821220761119	-0.384151751941971
0.03	0.816490636890955	-0.403716808295367
0.04	1.18225168393615	-0.683393955854822
0.05	1.32697291416239	-0.754778249960196
0.06	1.55488235939123	-0.750052597552066
0.07	1.59734509695992	-0.8225278034911
0.08	1.72961099708307	-0.954014503431554
0.09	1.94039611037062	-0.942199998832218
0.1	1.89743241826768	-1.04681709670164
0.11	1.84980843942172	-0.970249128714908
0.12	1.92234066244706	-1.02959460676718
0.13	1.85352915009248	-1.00549118146934
0.14	1.83314866435887	-1.03551949618282
0.15	1.7327951721553	-0.987765210854868
0.16	1.56481315024868	-0.939240029697537
0.17	1.57075199077666	-0.799215726639604
0.18	1.38326205508907	-0.810323155743804
0.19	1.12132669285561	-0.645893380949397
0.2	0.937946676494754	-0.480393805465219
0.21	0.539212966844394	-0.374237400361307
0.22	0.271457216810323	-0.215473761673513
0.23	-0.0388663145247847	0.0886475381441414
