time	y	z
0	-0.0628233990166336	-0.0477630679495633
0.01	0.161326377936633	-0.22334867528447
0.02	0.520550092039287	-0.419335509558883
0.03	0.619385094394825	-0.495029473389852
0.04	0.729701388364505	-0.566070528940201
0.05	0.889255167144726	-0.694126738792542
0.06	1.13042797052731	-0.817116991724369
0.07	1.16525558403457	-0.883365859332141
0.08	1.41241254534569	-1.11701641946806
0.09	1.48259967466081	-1.16042041100786
0.1	1.56545112369013	-1.1469866693887
0.11	1.62874594739202	-1.26782339395923
0.12	1.63561717354356	-1.27079417110613
0.13	1.66414982079258	-1.31081664507309
0.14	1.81985974855484	-1.30997321241021
0.15	1.71335557665439	-1.19147223749616
0.16	1.70710516142389	-1.20734861894543
0.17	1.71620985594241	-1.17638788103319
0.18	1.70491708352726	-1.16656587164817
0.19	1.65112299275015	-1.22267819390921
0.2	1.40500961340228	-1.12454278354758
0.21	1.35321210658174	-0.955199930656316
0.22	1.26977481602455	-0.905479211135414
0.23	1.12078012803068	-0.806870416007486
0.24	0.898634447875808	-0.668136927902955
0.25	0.795214883673783	-0.570185113099307
0.26	0.553723015928558	-0.446043530191648
0.27	0.504209635881363	-0.349340632047247
0.28	0.146564250676886	-0.162888236891413
0.29	-0.0940244384575635	-0.0575452073477209
