time	y	z
0	-0.0541078540962189	0.0798518310301006
0.01	0.325034679452024	-0.226846947773608
0.02	0.382517634568356	-0.429548454949005
0.03	0.631037848653793	-0.68185636040399
0.04	0.795349517880916	-0.934365798448985
0.05	0.971836483352668	-1.10507670949611
0.06	1.01359293603352	-1.22332436855837
0.07	1.30595315875757	-1.23817265349025
0.08	1.29040653724514	-1.33079005587135
0.09	1.43341106275169	-1.43112504313698
0.1	1.48844739875372	-1.60496931029334
0.11	1.37529154263291	-1.48025361325368
0.12	1.35399817691038	-1.5173774372112
0.13	1.45844775146421	-1.5143703206893
0.14	1.35753927255122	-1.49921973863615
0.15	1.36162589039013	-1.42763155093637
0.16	1.20283041367578	-1.42434494684966
0.17	1.10266155393808	-1.25378101327411
0.18	0.918536011795364	-1.13476195224959
0.19	0.857640892310977	-0.899376992145395
0.2	0.635924421275556	-0.760476447154005
0.21	0.384079069787256	-0.563392576541125
0.22	0.249297422662444	-0.278954791669982
0.23	-0.0138052283320576	-0.0140616008546203
