time	y	z
0	-0.0441424041520804	-0.0637438640464097
0.01	0.159967043528612	-0.406807559006372
0.02	0.459680595222645	-0.696226747964072
0.03	0.644592439914502	-0.79141210136574
0.04	0.712313613523001	-1.20498136665045
0.05	0.860774072067065	-1.28935437127758
0.06	1.03639972197576	-1.56538434858453
0.07	1.13709197288069	-1.5494693569839
0.08	1.14012402178827	-1.76530921642421
0.09	1.20133613854723	-1.75925031128549
0.1	1.18510173714314	-1.73142171095563
0.11	1.13651280404594	-1.7538385430674
0.12	1.10396987888107	-1.6928620104792
0.13	1.20860600652281	-1.76975460375412
0.14	0.984807966292525	-1.59352273978293
0.15	1.02616877371198	-1.5550837605821
0.16	0.932682094670084	-1.30239636930447
0.17	0.741979749495366	-1.20063921596228
0.18	0.592735774601258	-0.843307661317403
0.19	0.48249502053649	-0.678850792279961
0.2	0.291191346429567	-0.290312327700191
0.21	-0.0659933967050165	-0.0518404459580779
