time	y	z
0	-0.0507410564925522	0.0576422902289778
0.01	0.228600859197322	-0.181486496941652
0.02	0.63700481582433	-0.430304748546332
0.03	0.820998534050304	-0.809494919206481
0.04	1.02477616882883	-0.961345915514976
0.05	1.08185266592773	-1.13060547144851
0.06	1.20225288105197	-1.31758382247761
0.07	1.4955707447161	-1.31268199446378
0.08	1.38153204409406	-1.45470997558907
0.09	1.43266176425153	-1.52773294538027
0.1	1.58835143460892	-1.51655617817305
0.11	1.57519155100221	-1.50377739156364
0.12	1.38458200878464	-1.45706829240546
0.13	1.37988863568986	-1.37035127102165
0.14	1.31666245708242	-1.12980113990605
0.15	1.11747033755528	-1.04775888778968
0.16	1.00084419670515	-1.01103437726386
0.17	0.70090879621217	-0.696488077209797
0.18	0.600736447321251	-0.618240122525022
0.19	0.369610101564322	-0.375687896606978
0.2	0.046521015977487	0.0531993916723877
