time	y	z
0	-0.0859836379997432	-0.000910536199808121
0.01	0.175490922735404	-0.270764696644091
0.02	0.435061031090446	-0.648275779722187
0.03	0.722890017184486	-0.759723946893094
0.04	0.869205466992604	-0.990789095263996
0.05	1.0074766995324	-1.15839919694488
0.06	1.09659825787423	-1.33277650314611
0.07	1.29095237059001	-1.4335964935573
0.08	1.32437794204936	-1.58176419106038
0.09	1.42858548951905	-1.49890008778026
0.1	1.42224864403574	-1.70212577136409
0.11	1.39541057839846	-1.52828792927031
0.12	1.34995578383666	-1.6243094128528
0.13	1.26466732091406	-1.52563231740804
0.14	1.30355311082159	-1.38994060500732
0.15	1.21341655785693	-1.38862988229138
0.16	0.959728570136636	-1.18907156851863
0.17	0.854166232011663	-0.934836876763098
0.18	0.771294427386542	-0.783596409599734
0.19	0.478094423817821	-0.53882446705729
0.2	0.18092060915507	-0.322053697052815
0.21	0.074774242611602	0.0182879997417331
