time	y	z
0	0.0317216145340353	0.0111651659477502
0.01	0.186676309512196	-0.165807165222822
0.02	0.368915850522795	-0.412970820038903
0.03	0.561843897270903	-0.644392373595548
0.04	0.713323815186907	-0.721305260439498
0.05	0.80418736024793	-0.865717761026819
0.06	0.832718303227531	-1.05781379343315
0.07	0.919700514373835	-1.20344678555848
0.08	1.08061942475449	-1.30606843330137
0.09	1.206384138279	-1.40599291073277
0.1	1.3411317789661	-1.4726488125425
0.11	1.22721895553072	-1.52152897022707
0.12	1.33326189419521	-1.52524924940449
0.13	1.29674314425626	-1.73105576898907
0.14	1.35494168787263	-1.66121104387566
0.15	1.30811517529489	-1.59001966443849
0.16	1.41514643993495	-1.68579853802007
0.17	1.32215861371619	-1.57773932331284
0.18	1.2388907635784	-1.59954000226298
0.19	1.1394450230341	-1.35446976507201
0.2	1.12977966567102	-1.3119552210363
0.21	1.01311415586388	-1.1903592391056
0.22	0.992082502679633	-1.2077041663353
0.23	0.711121451091354	-0.927040897211184
0.24	0.580458893553753	-0.857132080621182
0.25	0.587812304924176	-0.620336648259474
0.26	0.316984399773979	-0.512025651072475
0.27	0.205969984338819	-0.272177991754024
0.28	0.0800927847158164	-0.0958237813320011
