time	y	z
0	0.0633368124719709	0.0272271468769759
0.01	0.321536099740824	-0.0928050530067708
0.02	0.38894397417864	-0.306590303062079
0.03	0.610827760074725	-0.400408051084773
0.04	0.88890079471266	-0.561661574382601
0.05	1.10001294586848	-0.777914454114901
0.06	1.272101417607	-0.872980061967938
0.07	1.29559426896411	-0.902274321043539
0.08	1.52927535848867	-0.995727102034719
0.09	1.54988519815314	-1.00855305340245
0.1	1.7207113505085	-1.06920086580702
0.11	1.65663874989627	-1.20922993317589
0.12	1.67335282560081	-1.27029243078094
0.13	1.76692591749403	-1.17009645723118
0.14	1.77226660924303	-1.29996191295176
0.15	1.69739038232357	-1.31749567137111
0.16	1.75224515108643	-1.25736320739023
0.17	1.67360552351223	-1.25418058589474
0.18	1.600028402736	-1.06869067918613
0.19	1.42396735406656	-0.940713405837299
0.2	1.40172232791918	-1.04337527945233
0.21	1.30989895365603	-0.941156853831454
0.22	1.1425750489537	-0.691147271755429
0.23	0.830503166578544	-0.718012621438397
0.24	0.729806685636258	-0.493227520320611
0.25	0.516074671427144	-0.240141403889833
0.26	0.302691739907077	-0.246863946311089
0.27	-0.0643724429886788	0.036190274450928
