time	y	z
0	-0.0801917452830821	-0.0111831840593368
0.01	0.276209427643981	-0.166151653582551
0.02	0.518216446735379	-0.395298931145905
0.03	0.838972679432482	-0.663697225299227
0.04	1.1049231210827	-0.825520831669096
0.05	1.26641609089242	-0.971806412156093
0.06	1.46204201178625	-0.963879484848633
0.07	1.5935619017368	-1.08554677338236
0.08	1.57986827819712	-1.16287866323012
0.09	1.79262789478526	-1.28309322558629
0.1	1.80876407003444	-1.25854710941752
0.11	1.82103401477863	-1.25673184162555
0.12	1.70024410174228	-1.15960126286658
0.13	1.62900872580811	-1.22869408321324
0.14	1.45281405917162	-1.08796108950757
0.15	1.50722583946772	-1.08172178755286
0.16	1.32258889649788	-0.973142840166929
0.17	1.13344278844177	-0.74437013049272
0.18	0.84888348239474	-0.540092029214399
0.19	0.6772473858152	-0.486411972766607
0.2	0.405178103637364	-0.216190492015653
0.21	0.0679518049117178	-0.00974495229311288
