time	y	z
0	0.0268089564982802	-0.0433792447205633
0.01	0.278695177832313	-0.147199836566349
0.02	0.404361407097106	-0.292845837352521
0.03	0.616230966316483	-0.489108171572302
0.04	0.750520792216568	-0.766327043706729
0.05	0.90275529802912	-0.826937475510154
0.06	1.00190248742576	-0.970452965350321
0.07	1.21405935408193	-0.964330874886264
0.08	1.19975372465703	-1.15216415766023
0.09	1.33134426946954	-1.24463544272105
0.1	1.39708717537171	-1.24986980418336
0.11	1.53834575825314	-1.26899993663242
0.12	1.49923614239177	-1.34019755535758
0.13	1.60255860617184	-1.42325032343119
0.14	1.54726491260113	-1.43155763945952
0.15	1.61416466247061	-1.3519688304089
0.16	1.46364626521976	-1.4876357021179
0.17	1.52601885300918	-1.4812580424454
0.18	1.52571371734086	-1.31954573524704
0.19	1.51726406511909	-1.29940401120704
0.2	1.43655323229933	-1.31075541058773
0.21	1.21617714582387	-1.16078458064564
0.22	1.10407744515333	-0.977326318239694
0.23	1.11729660739067	-0.933167205025872
0.24	0.944235509383912	-0.745040025551085
0.25	0.796134382751344	-0.710992397079421
0.26	0.602275253998062	-0.469455466025833
0.27	0.320074735685859	-0.321889700414335
0.28	0.269765784391827	-0.180473341380481
0.29	-0.0477682235650718	-0.0419862000737339
