time	y	z
0	0.0568154423963279	-0.00460045146755874
0.01	0.154980796782685	-0.0970650737364882
0.02	0.510521673168666	-0.414351214162726
0.03	0.608195494722318	-0.436859726164087
0.04	0.738811616421324	-0.64108604510884
0.05	0.836974625531905	-0.818313372050723
0.06	1.11405660138176	-0.938639612526851
0.07	1.0978142007238	-1.09560412679595
0.08	1.23425875248805	-1.19492343088898
0.09	1.39656071934432	-1.1406327003045
0.1	1.45509234931448	-1.25996125259959
0.11	1.43186672098196	-1.39113363019461
0.12	1.51998209578692	-1.39208320274099
0.13	1.54811266193905	-1.44681003164455
0.14	1.58340954565732	-1.3777991389193
0.15	1.56869078575922	-1.30935187263306
0.16	1.59918265313649	-1.37073027548335
0.17	1.64076104194632	-1.32929566369473
0.18	1.61994350232377	-1.31434106786074
0.19	1.53525668731088	-1.29166323075594
0.2	1.43144371045336	-1.27125146294851
0.21	1.22818623220966	-1.02249265548127
0.22	1.19430520557638	-1.07495416243357
0.23	1.10577870365874	-0.806107098360764
0.24	0.991849123277091	-0.842026471634707
0.25	0.847217436934468	-0.740564260833069
0.26	0.671425450687971	-0.520545590206577
0.27	0.468703261892921	-0.412224364394042
0.28	0.169051696753514	-0.219883739222316
0.29	0.0481590347830206	-0.000710720475763083
