time	y	z
0	-0.00550204226747155	0.0342751529999077
0.01	0.259131390303527	-0.254557450348126
0.02	0.414995675671784	-0.420784694124167
0.03	0.614787388363207	-0.652298969860874
0.04	0.952766979016625	-0.91087609080998
0.05	1.07038060364021	-1.0952693777232
0.06	1.16845675436318	-1.26161453496888
0.07	1.39809709526675	-1.27437209961743
0.08	1.36460773022307	-1.32547692839472
0.09	1.3870671326995	-1.39821914714946
0.1	1.45291297328081	-1.50946967870975
0.11	1.53701922297478	-1.39907002393156
0.12	1.39798490311373	-1.46996119063394
0.13	1.44753645181209	-1.38204002414083
0.14	1.32661244943199	-1.4438964035031
0.15	1.33245295956808	-1.38626657523954
0.16	1.29126537940003	-1.14598707511313
0.17	1.05210566211199	-0.982722312778096
0.18	0.911237370126211	-0.920367140913659
0.19	0.796191565602371	-0.667699515998117
0.2	0.399416436066789	-0.460936377179031
0.21	0.177060025911932	-0.282889688200864
0.22	-0.00451645730063319	-0.0505248569883406
