time	y	z
0	-0.0303287649527192	0.037959424033761
0.01	0.327431846471805	-0.233946727815216
0.02	0.486942147413992	-0.3206783310065
0.03	0.795823260528369	-0.396209601431303
0.04	0.923812218522717	-0.457965320365539
0.05	1.12839119352671	-0.744339129584682
0.06	1.25332119489077	-0.775888156609173
0.07	1.40144257132055	-0.845256556790457
0.08	1.60877201606166	-0.832109021153927
0.09	1.6403408468287	-0.898250381798587
0.1	1.82015033401459	-1.03493732446568
0.11	1.92022019331963	-1.09448143737365
0.12	1.95510383539684	-1.00252711984133
0.13	1.8934533914684	-0.99093529796413
0.14	1.85934927502113	-1.10481033269501
0.15	1.98504986379146	-1.14512221754333
0.16	1.83111760793873	-1.07834549276133
0.17	1.68696267665274	-1.00755038829284
0.18	1.78827054934162	-0.954195130067981
0.19	1.50199252043497	-0.986331670815751
0.2	1.52702447121122	-0.913087630305575
0.21	1.38014390325162	-0.811240437158878
0.22	1.0815115427346	-0.676740711112347
0.23	0.924461555434455	-0.502856272894925
0.24	0.722460630853994	-0.416980428972431
0.25	0.574271589374893	-0.352124514293107
0.26	0.178768458046321	-0.164031234051233
0.27	0.0201550772879273	0.0631477069109678
