time	y	z
0	0.0359058148227632	0.0914936365559697
0.01	0.0894356825382501	-0.206461576109157
0.02	0.31572157350731	-0.565707571155185
0.03	0.4782400654105	-0.891686983552063
0.04	0.562883395365336	-0.929429567677693
0.05	0.762233849893609	-1.18522639355376
0.06	0.913116251095198	-1.3757745859446
0.07	0.980383374463741	-1.45712727452693
0.08	1.1218868992964	-1.59968384373416
0.09	1.1994758477842	-1.75703193336376
0.1	1.22909636225603	-1.75046904858771
0.11	1.25473638659589	-1.79696402026715
0.12	1.22718691825867	-1.75895580784418
0.13	1.07988987200208	-1.8404901864324
0.14	1.24885772893257	-1.85430846436518
0.15	1.18944827056839	-1.72227498400607
0.16	1.08719740055708	-1.63393205427047
0.17	0.89270961886828	-1.48166842316342
0.18	0.804238340188749	-1.42538193564396
0.19	0.855349641478905	-1.28337716624826
0.2	0.653136338143506	-0.947512800458611
0.21	0.418921164696803	-0.840160012670094
0.22	0.301728226583347	-0.585920323108116
0.23	0.28298368956829	-0.321265162310899
0.24	0.0225295809563249	0.0724708962719888
