time	y	z
0	0.0629279754590243	-0.0720594470389187
0.01	0.130626751213444	-0.0912775327282095
0.02	0.455246273278537	-0.351722931183928
0.03	0.520281347943975	-0.460924679758725
0.04	0.728999353569792	-0.644400813270252
0.05	0.919703805424477	-0.69059180272134
0.06	1.01657552190372	-0.945163480441532
0.07	1.17645914571932	-1.09429574050004
0.08	1.27751864284902	-1.18322358433236
0.09	1.4651839260611	-1.25775021732803
0.1	1.48717018736434	-1.25508062708935
0.11	1.48908812251013	-1.2510487598965
0.12	1.5933615228716	-1.40188571581513
0.13	1.70547808178276	-1.41773847604356
0.14	1.64326784010826	-1.31685086522582
0.15	1.70905817994697	-1.46433846192766
0.16	1.67782843394712	-1.44092455992661
0.17	1.62011920745445	-1.26554498224415
0.18	1.50680091400702	-1.33915827042815
0.19	1.44624173778949	-1.22354715624636
0.2	1.29174609767676	-1.22304168268125
0.21	1.31999621397509	-1.17253774846051
0.22	1.23407055073059	-1.0553803514223
0.23	1.04113570560948	-0.95862670584347
0.24	0.92331925395524	-0.718506626359616
0.25	0.747724467047349	-0.596696388095509
0.26	0.649624450956044	-0.457585306578082
0.27	0.433639365145283	-0.394334578115546
0.28	0.291002420206663	-0.129917689442454
0.29	0.0574767684563994	-0.0944264987017959
