time	y
0	0.0595487399958074
0.01	0.180811349624936
0.02	0.415926639783558
0.03	0.551880296986201
0.04	0.715598411847734
0.05	0.709951308482495
0.06	0.846616854530293
0.07	0.899217182922035
0.08	0.982254224617241
0.09	1.14456798647589
0.1	1.03351751511735
0.11	1.11581614562731
0.12	1.12451939815655
0.13	1.12266061664979
0.14	1.0469459437002
0.15	1.02499389573059
0.16	1.04818056218533
0.17	1.00802513674167
0.18	0.841715153504629
0.19	0.686276166719553
0.2	0.592891125137814
0.21	0.560621467666351
0.22	0.282192141191465
0.23	0.240569663183931
0.24	0.00484299398958683
