time	y
0	-0.0204587816260755
0.01	0.324157639145974
0.02	0.648863480199702
0.03	0.934186192005362
0.04	1.04205990925304
0.05	1.31854721043648
0.06	1.60690439740761
0.07	1.72317110517464
0.08	1.7237642036927
0.09	1.86590965322205
0.1	1.82952958595673
0.11	1.90863218439817
0.12	1.94783147938623
0.13	1.97545688500362
0.14	1.96609319441006
0.15	1.74545164831812
0.16	1.74936822958692
0.17	1.60452974421537
0.18	1.41411349425481
0.19	1.1252499177853
0.2	0.946492425128307
0.21	0.683277540101313
0.22	0.361705478904892
0.23	0.0162555157206953
