time	y
0	-0.0995961534790695
0.01	0.227320048279423
0.02	0.367116086911875
0.03	0.629406646711334
0.04	0.69301359081871
0.05	0.859223526702505
0.06	0.821164197284652
0.07	0.972942127980706
0.08	1.03545287608247
0.09	1.06636439422621
0.1	1.09203477219421
0.11	1.14689959587272
0.12	1.00538311466118
0.13	1.09734246132973
0.14	1.06017232029181
0.15	0.917151445006876
0.16	0.736444635675531
0.17	0.773101854149691
0.18	0.532067915217533
0.19	0.381366060050669
0.2	0.246224363633725
0.21	-0.0516257578972727
