time	y
0	0.0429435899481177
0.01	0.248693653278306
0.02	0.44504907682515
0.03	0.708914238209319
0.04	0.971995234873468
0.05	1.04335572251441
0.06	1.36685197835581
0.07	1.38310512516211
0.08	1.57194640921992
0.09	1.59424981060438
0.1	1.71424395323467
0.11	1.83522515771681
0.12	1.80336566456697
0.13	1.89972403256027
0.14	1.86988329418739
0.15	1.9398045981872
0.16	1.88251020638042
0.17	1.72344763267521
0.18	1.62979265935719
0.19	1.62976087561441
0.2	1.4309443586276
0.21	1.25969413284005
0.22	1.05144289436141
0.23	0.859644372679615
0.24	0.778759159235698
0.25	0.54810156935803
0.26	0.348444882815957
0.27	-0.0396613459102809
