time	y
0	0.0656150036025792
0.01	0.324660952605138
0.02	0.608430419608273
0.03	0.850507886788215
0.04	1.06700267494571
0.05	1.21685462309556
0.06	1.41902299695225
0.07	1.55154386629266
0.08	1.75666754402813
0.09	1.83426866515286
0.1	1.75299581995403
0.11	1.84254558030516
0.12	1.84368646091951
0.13	1.77980100952766
0.14	1.67984239951369
0.15	1.58142818851312
0.16	1.36174263800071
0.17	1.37603519511917
0.18	1.01043095691976
0.19	0.86798807376657
0.2	0.672113778001883
0.21	0.338920797297562
0.22	-0.0151692947838455
