time	y	z
0	0.0919389242772013	-0.0463434323939153
0.01	0.299954533767848	-0.258369923748701
0.02	0.366381306841985	-0.352648378623917
0.03	0.599673787689929	-0.619306042858683
0.04	0.766717817390738	-0.719449056449375
0.05	0.767748616408357	-0.753907104388833
0.06	0.975038353215195	-0.986839389496494
0.07	1.05566825985424	-0.966766475629099
0.08	1.10921835426842	-1.01342473367579
0.09	1.24345247042943	-0.9324184753551
0.1	1.14474030436394	-1.01694561607114
0.11	1.15946966023184	-0.938908405980361
0.12	1.17686920944978	-0.908138841147691
0.13	1.27760474514793	-0.883256286323202
0.14	1.10080105129298	-0.901419307711712
0.15	1.06834481235109	-0.771643512187939
0.16	0.908862266225032	-0.749388783336348
0.17	0.833480708259889	-0.593051799082956
0.18	0.654803720757766	-0.431885104312579
0.19	0.663629662058478	-0.269170098016348
0.2	0.39127985284479	-0.282431697652435
0.21	0.218682453692852	-0.074559190000286
0.22	-0.0854406210593879	-0.0884873656420391
