time	y	z
0	-0.0462151106912643	0.0677971440871076
0.01	0.342932904088737	-0.159901957810294
0.02	0.556994387524247	-0.27755889875719
0.03	0.794854737042047	-0.310711216631592
0.04	0.939719556310605	-0.294023967137373
0.05	1.07368992836457	-0.370985812156667
0.06	1.34035749306913	-0.455743155107371
0.07	1.40170888339539	-0.580715030378626
0.08	1.47413300588181	-0.592615528103452
0.09	1.60910114553818	-0.714075557396275
0.1	1.80363287440826	-0.873188230818861
0.11	1.79358220640818	-0.77503203291124
0.12	1.77280155856923	-0.86020478683632
0.13	1.74853255567141	-1.00076831456383
0.14	1.70920225259677	-0.999944766099804
0.15	1.66451665214511	-1.01424858671078
0.16	1.78150637139891	-0.939560057999079
0.17	1.60141608045497	-1.04527182945367
0.18	1.44338216809942	-0.890064317080868
0.19	1.37939592336674	-0.829542162633838
0.2	1.25564133768912	-0.881937171700466
0.21	1.05820574419815	-0.678261747228282
0.22	0.969506250267309	-0.581605851576759
0.23	0.733715149682544	-0.526895406261893
0.24	0.57967079809685	-0.342503862482169
0.25	0.358856591764705	-0.232880374033052
0.26	-0.0179196215234697	-0.0165697691704493
